,fold-change control mujer case1 lung,fold-change control mujer case1 heart,fold-change control hombre case2 lung,fold-change control hombre case2 jejunum,fold-change control hombre case2 heart,fold-change control hombre case3 lung,fold-change control hombre case3 heart,fold-change control mujer case4 lung,fold-change control mujer case4 heart,fold-change control mujer case4 liver,fold-change control mujer case4 kidney,fold-change control mujer case4 bowel,fold-change control hombre case5 lung,fold-change control hombre case5 fat,fold-change control hombre case5 skin,fold-change control hombre case5 bowel,fold-change control hombre case5 liver,fold-change control hombre case5 kidney,fold-change control hombre case5 heart,fold-change control hombre case5 marrow,fold-change control hombre case6 lung,fold-change control mujer case7 lung,fold-change control hombre case8 lung,fold-change control hombre case8 liver,fold-change control hombre case8 bowel,fold-change control hombre case8 heart,fold-change control mujer case9 lung,fold-change control mujer case10 lung,fold-change control mujer case10 liver,fold-change control hombre case11 lung,fold-change control hombre case11 kidney,fold-change control hombre case11 bowel,fold-change control mujer case12 liver,fold-change control hombre caseA lung,fold-change control hombre caseB lung,fold-change control hombre caseC lung,fold-change control hombre caseF lung,fold-change control hombre caseE lung,fold-change control hombre caseG lung,fold-change control hombre caseH lung,fold-change control hombre caseI lung,fold-change control mujer caseD lung,fold-change control mujer caseJ lung,fold-change control mujer caseP1 placenta,fold-change control mujer caseP2 placenta,fold-change control hombre caseP3 placenta,fold-change control hombre caseP4 placenta
IFNGR1,-0.7513301803036972,-1.0429876758154877,0.9086240421296582,-0.9803189927812563,-2.5284605938487643,-0.21138143011752494,-2.1281600365902036,-1.670433507858157,-2.8261911773738744,inf,,-2.5349700905630383,0.05957086756436843,inf,-0.6492963413581243,-1.2532827947883542,-2.6583908978938915,-2.8571707620083915,-1.274531709456795,-2.8234501441643887,-0.13874778816303832,-0.0751167408861967,0.580980379952862,0.14012936678894786,-1.408412644885548,-1.3635310462047012,-0.024284448026482643,0.07974976037010975,-2.2553960085793134,-0.09570014340048012,-1.3328150259913867,-0.8483385084735237,1.329566492141843,-1.5705181418685583,0.9509361512264608,0.8048223612858286,-0.40980746489325537,-0.19331271611545034,1.562101990527073,1.5474137681653073,-2.6289471200014063,-5.6928013208866135,0.5041121542379785,-0.14703205595334237,-0.6566710419621681,0.7202373326420031,-0.61699926669696
IFNGR2,-0.08391070380485348,-1.2596420245306337,0.49866195688817005,-0.9377448918169055,-1.5792369692191184,-0.40521003651901566,-1.5303707782987448,1.1856116320052899,0.06846858876949384,0.5983389705969295,inf,-2.424262458340194,0.33289698077067903,inf,0.038690725904908234,-0.7218623461126183,-1.9637401003498454,-2.4255543702981437,-1.0675462112789922,-0.5617587538964507,0.20910612185826472,0.18352061711900342,0.37033435212091376,-1.9596357020171133,-2.46864934950497,-3.1607333449903328,-0.32906480099244223,0.44975471291934277,0.33530456476314247,0.4916478153185116,0.4143031914467962,-0.46904315189335744,inf,-0.975403017875433,1.3976594353269178,1.9952933128247654,1.2878773927404268,0.16430309415102057,0.9258359099565024,1.3590865900451632,-1.367255729733469,-3.1021007475441533,0.4340827192413162,0.19621986079367992,-0.10426024969591181,1.880899170810146,0.8670845449074226
ACE2,1.054760563353384,5.513468964291971,-0.8598071343587148,-1.4581856936156143,-0.7948231894894124,-1.8972282451770435,0.28705805865892253,0.2924986180247191,4.475952629260666,6.671010241278445,,1.4004812988977344,0.1782888741381988,inf,-1.4292826559996663,-3.0199107265748815,-2.2617884808121094,-1.875605844205451,2.673085876422806,inf,5.8087641864557265,4.099267322856163,-4.2046583735262,inf,inf,1.8810682774320318,-0.22877010043103368,2.199915705115576,7.729903930332017,-2.0828857160676066,2.063787391090399,inf,8.992938336165814,inf,-1.315426444414189,-0.7910415489469792,inf,-1.2117477983125184,1.672181648852698,-0.958861347854802,inf,1.9705705231373576,2.4192911486724924,2.948544216807362,2.9662072680711606,-1.297767777917677,0.6800674768339054
ADAM17,-0.7128184905726583,-2.8848385898498337,-0.3978399860985163,-0.8698806112961354,-1.8439480277852216,-0.21085302288079272,-2.1299311586911056,-2.3179063767256554,-0.8606871693506185,inf,inf,-2.5424990349395156,-0.44848034746789267,-2.665262891687666,-0.8409775736801861,-1.0425633535095005,-4.065800821271387,-5.67961818466473,-1.2013157919278707,-1.8158225682630464,3.150889712197008,-0.03407074311832158,-0.08460533244576715,-3.891771421496342,-3.4007850689841996,-1.5079065637484073,-0.37286447668461453,-0.3499358039866407,-0.2898920005560573,-0.5428137920206546,-1.0032593552026792,-0.6126829765662988,inf,-1.0144539412711748,1.4504168234574804,0.9595349622713809,-0.7061860758820135,-0.01576013877179633,0.3860176132560317,1.2258109984580825,-2.621319544100058,-4.7272973128633575,0.13081424880947803,-0.4462848758847656,-0.25121408139296886,1.0186576599447144,-0.36651516689945357
ADAMTSL5,-1.4564020269347213,1.5694910159428836,1.6644894116484763,inf,4.076000032579759,0.38094486868063576,2.7204759684207938,inf,4.232414399052668,inf,,0.7419055694108906,-0.2695924965622539,inf,-0.46535002953901927,-1.0559781001142323,inf,inf,2.4146260815470066,inf,9.280594333763569,2.1516514091241388,0.25719087553394193,inf,2.367159897935728,3.260038403171523,-0.1622161564528406,-0.5290493522626658,7.164437605236659,inf,inf,1.9073344769100458,inf,inf,2.64850618204646,1.1728910775136638,inf,inf,inf,inf,inf,inf,inf,3.4507681287204894,1.7906466429114254,3.7838488656909215,3.6440001032945544
AGTR1,-2.857854050202705,-1.0125378594438679,-2.3846845138745714,-0.506444943677501,-2.843082439551298,-2.408854586505448,inf,-1.5330684875700271,inf,inf,,-0.840123305975861,0.4596457452340094,inf,-0.6701869840039467,-0.8982449751944522,-2.3100477308739924,inf,-2.7674907964178406,-2.060069477865651,6.493743033469489,0.5299990509979436,0.6946802076309945,3.6713365909586586,-0.060069477865647994,inf,-0.6754526363940503,-1.466431736545213,2.5824087298499085,-0.06465693708204245,inf,0.7024975224451177,inf,-0.9591405690148713,0.9582424004112905,-0.2543382982877082,-4.36828550037051,inf,0.48641887504087405,1.4523110207206102,-0.8655664537026656,inf,-0.8213134562010997,4.24367459788426,3.5597314192500593,5.1293300009986345,0.4094158054355717
AGTR2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,-4.30831272302986,inf,inf,inf,inf,inf,inf,inf,6.741000375070058,3.1354016200508634,-0.2448223120195832,inf,inf,inf,-3.4731073215599575,2.433751449308231,7.241138196106161,inf,inf,inf,inf,inf,inf,1.8609810401434028,inf,1.440274790777867,inf,inf,inf,inf,inf,inf,inf,inf,inf
CAV1,0.0866523061931036,0.07594120181862585,0.3922540143834274,1.2312218008029114,-1.0062825030516305,0.6072511476185068,0.4889011930048001,1.0678605746292584,0.6369936314010349,inf,,-0.014678650547155912,0.07031700207559675,-1.4877473640694538,-0.2484245467831298,-0.7801589283047721,-5.473247794374334,-2.7651370628803074,0.3547113589440708,-6.223269541365987,1.7190624495476905,0.20008918897479888,1.7507902570021197,-3.2992183945992832,1.946655460076327,-0.6929611155148967,1.1141056479130462,-0.030650286458127257,1.168387450583224,0.8515181817811098,0.5892936716943833,1.9751165203601289,2.168387450583224,-0.31498571045760476,4.183920675722945,0.7523866396542671,-1.4546699668200147,0.5540728116251801,1.3322075947677963,1.5711463249841267,-0.7808390037594091,-1.2690178617240748,1.2671656050613953,1.157974160210772,1.4187473849670542,2.8018189177957797,0.5233739667025773
CAV2,-0.7576414301148802,-3.114895834972454,-0.105017749671336,0.11757788297876451,-1.0235088037772184,-0.2920429079024123,-0.26825243721763914,0.39799653843883326,-0.18667617719730698,inf,,-1.3776966627209202,-0.4052179910284582,-3.239683285020877,-0.9875364273769706,-1.9720787056652747,-4.640221214604598,-3.932110483110584,-0.6138485028841881,inf,2.124594467694938,-0.4564208968160765,0.9967209967620286,-1.6588368927719481,0.29158107837748737,-0.6672894578027719,0.5370680312529567,-0.46597890649002205,-1.5199492456786776,0.2499546631781309,-0.8996078434232498,-0.059991451996168156,inf,-1.5888743346043854,3.0272400105005084,0.17037572014515465,-1.9040431177510106,-0.5027176908546682,0.8677402979603583,0.8124530378573926,-1.288849341824752,-2.6354264630986117,0.49136606754915946,-0.20581202665682738,0.6421931004891482,1.743833011880385,-0.2264965350830661
CD14,0.17076813090313678,-0.20535579433559,0.8535910218948639,-0.9503462473555758,inf,1.0483843981019152,-3.4905047139432814,2.6404357917840633,-4.1953717057629705,2.6526252007919733,,0.5113792753562283,0.41629352801297126,-0.16076602702595427,-1.6699044427436622,-1.2039489849525093,-4.146266457330834,-3.760083820724173,-0.7210664735128317,-3.311325703601328,0.4129792827131955,0.7544274781173476,0.7029179734110597,2.072157061802673,-2.896288204322484,-4.173334700529003,-0.0449866981556742,-1.204220508248914,inf,0.8542064002067156,0.17930941457167973,0.58248582998769,inf,-1.4734312005843424,0.38505807978825163,-0.2832021026869384,0.6409858241170266,-4.096225774831238,0.8201251500263499,-0.08845182221005737,-1.7017851801594983,inf,1.1013458263271132,1.4216756850259527,0.4983502946012608,1.22486343878336,-0.04213907078593976
CD209,-1.1677296117126028,-0.49302938402712015,0.024903301404529517,-0.8098030773685871,-3.1464405732423844,-0.2358727145912207,-0.7649990432351355,-1.0135600121532797,1.4389521925442281,inf,,2.3798248875819783,0.48071984947921287,inf,2.558949963131988,2.547335126946744,inf,0.0947048669289363,1.0584340868360398,inf,7.437667096961872,2.4669314212676,-0.2017777075139528,inf,0.6365723884432688,inf,-1.332955160730544,2.092626456546292,5.6868797059878125,-1.020507675980863,2.1272075066162706,1.9841018894751898,inf,inf,inf,-1.1426589326999483,-3.671643634061593,inf,0.18306074134978823,-0.7255162308866153,0.8310754126062518,inf,1.1132325184944907,2.1586710954274007,2.1878268705373394,4.107981350685169,1.0235955115525108
CLEC4E,-0.053363753476148267,inf,1.226950220190985,0.5610910331876408,-4.419402652460885,-0.810441231855151,inf,3.3322646635712743,inf,inf,,inf,0.1685069401877926,inf,-4.053862118971137,-2.644490189546351,-0.5644398488962167,-1.9152228064557668,-5.343811009327425,0.7559277320035246,4.308124859722263,1.9062079008904418,0.12206051344800918,inf,inf,-2.913436186981754,1.2894598793885363,1.5604698175870408,2.6663821674665544,-0.3744824435775067,-0.14575457260223015,-3.6811776125220743,inf,0.6344642195178555,1.7038502823890662,1.8697812069437965,2.2501511411421524,-2.8363272612839885,2.4461515623714982,2.738487284061088,inf,inf,2.2626599814155437,-0.19519492866521784,-1.0708510963947615,-2.9223472408891467,-2.751866908195171
EGFR,0.011570278871271914,0.15381726408191904,-0.1181204784919781,0.46048045408935745,-2.1240845552280216,-0.5107293175947036,-2.3366506655449397,-0.6442473395731534,-6.158126742232825,2.274832665043281,inf,0.02667153569101735,-0.7188341008057955,0.29491491020324695,1.0869460292060977,-0.8637452651432467,-3.4535463228007846,-1.7719078026679567,-0.9357927793452019,-5.662999688429736,4.504931697158391,-0.020350671672705625,-0.21445778729813605,1.6873162130390615,0.3066266625267465,-1.2396064664951614,-0.040528714893119634,0.745912117425878,3.0117982592094843,0.14803993357442252,-0.5874020695355756,0.22294972738631477,3.5967607599306453,-1.5620707795789592,2.0163776696541476,-0.6348760875153482,-2.0404783733717125,-0.10804975677501867,1.0045040654381479,0.8411603033515527,-2.009065045629456,-1.42560705309781,0.4268357584883327,3.1616237852515243,3.744332886265073,4.7753572233741455,2.805859289222011
HNRNPC,-0.009421701605421365,-0.30071127033862605,0.428673382099615,0.06840086559696043,-2.189381209565592,0.0802317893663646,-1.800286107014916,-0.5622657092053467,-1.2240396294240736,-0.9184637061774586,,-1.3063495991963308,0.04776570626648013,-0.722934581731868,-0.8587932749102776,-0.7450559241305977,-1.982116662070051,-1.180896526184547,-0.9644748446651147,-0.3835282715218376,1.5341736299672524,0.028351824439003213,0.040603446912052324,-0.8274525871619354,0.0239360080522076,-1.7785719771268107,-0.7249304865503368,0.8201812379528232,-2.1814981120112455,0.14218271727379048,1.0374726588141152,0.9190674823013549,2.403464388709905,-0.6121006772632231,1.0573547787193542,1.315094014800388,-1.27765127598675,-0.10561223456514858,0.46327550329793865,0.6881815365357841,-1.1225978856198786,-2.8115485022609397,0.1381562313559952,-0.15046739552030208,-0.21593695336252866,1.0030419378716944,-0.68411689419876
IRAK2,-1.3059298282142513,inf,-0.1685291167928138,-2.612217641483102,-1.3638926366357438,-0.45016219424598924,-1.9824511066284995,2.14983299619976,inf,inf,,-5.549539244984834,0.06488507812194327,inf,0.46107951549129694,-1.4735029563012774,-3.4158204286795977,-1.0296377920729407,-1.5513353993360808,-0.8439140807838866,5.452676770042005,0.8533509474617562,0.1961562486426834,-0.24179102890455254,inf,-2.4428886718777725,-2.8814060746109376,-0.16208702444458337,1.4579552915620961,1.0959666499302227,-0.6752070574982466,-1.6256675966969352,inf,2.022549574429863,0.530541607718323,4.077294316213981,1.4566791393867713,-2.3657797461800065,1.0587180823479037,1.8871067042777088,-1.9713391515082705,inf,-0.6238387996015498,-1.546661336508278,-3.9693447279800527,-2.036762226506321,-1.1658421756712536
MAPK11,-1.3350947702516576,-1.10869589535108,-0.255565513438752,-0.07732227817766188,-0.4139597740514558,0.21124857265048136,0.9674817559557848,4.2655912398307,1.0020888340090333,inf,inf,inf,1.639207617804527,inf,-0.7853848347279201,-1.1536204839666846,-1.202853160261522,-1.8166705236548581,0.24659436980315572,inf,3.885288297006475,0.29165158967462823,0.267123578774661,inf,inf,-0.22992140345969142,-1.9591709397338164,-1.0056024023869763,2.4862506939426963,-0.4705547977186387,inf,-1.9976628290000118,inf,-0.8519459984023953,2.4439485942774963,1.0752486936612151,-1.6761284290368788,inf,1.9721250689070748,0.9074288947533924,-0.7583718830901897,inf,0.30492092922813335,-1.218805652268765,-1.1364391535057983,0.3572521967719651,-1.3313865305069021
MRC1,-0.5718888225741244,-0.40176260078263626,0.3678736700674486,-1.701548292245559,-6.2605782094558045,-1.3402223179118875,-6.879136679448557,0.46816624764937903,-2.385635018011372,inf,inf,0.2050547768311441,-1.4755492343329477,inf,-2.1446098219932868,-1.6111966286251314,-6.312506001499656,-3.6409211460307507,-2.3105174484062005,-5.74059965360395,0.03361826237684726,0.873297949559443,-2.006795910471758,-2.438036883583511,-1.802000198268094,-6.754611743976672,0.7449883682282419,1.4498904057506052,-0.4313068763966598,-2.7901073429430334,-2.249964535430943,-2.287136707822957,4.153655624324505,-6.961598839640528,-0.3272249758094294,-2.887562759247651,-2.163729450818638,-2.133182302055096,-0.15848739096670536,-1.1578298271262897,-2.376171627998654,-2.2837496879827905,2.71785346727957,-0.006604441599021044,0.8410549695790278,-0.323818809074903,-2.174252831050141
MYD88,-0.42074453534987305,-1.9961802990803033,0.26546751319682865,-0.9241608869956972,-3.639310006123222,0.24422685500501673,-1.5354024516448848,2.037877924471171,0.9978973985829551,2.8618006960472604,,-1.6717626521672442,-0.3833266171128926,inf,-1.010735066799684,-1.6317367864184156,-3.8432408916121226,inf,-1.7981836166267928,-0.47778542118384587,4.209542505153122,0.3172843349544706,0.791210704639934,0.6527166030502826,-0.4412595451587317,-2.870309134810299,0.012633612324800746,0.5110750908978271,4.101266630742655,0.3719191120109055,0.4823349802903775,-0.9010849661844138,3.598766290213473,-0.3768565123330688,0.6880836455069538,-1.1501015384105544,-0.16451306694244314,-0.29069986858335173,1.1960822381989036,0.8054610781869077,-1.176367193104352,-3.423601522814984,1.2919056434150529,1.4040873768901616,0.6758622813430216,0.4298105215381798,-0.728917737961348
SMAD3,-0.40463659186161144,-0.935211408991899,0.4539634539612507,0.4303157777106518,-0.7363967167208304,0.42672542157329485,-0.3955971712109306,-1.0687189140088105,-0.8849098652317874,0.22232986799457446,inf,-1.3477593562450463,0.5747219520786686,-1.9727490799021175,0.7538395642182294,0.39997220526769545,-3.051358914598478,0.5047487234504887,0.40767466429539306,-1.2164181608689772,4.031858436274887,0.18649248829920315,0.4334428224364139,-2.1992576097107945,0.3361228621598023,-0.07842715779665231,-0.921520174272515,-0.045007240225898325,2.7666503842183916,0.7985214486663239,0.9522888624166654,1.153831416663027,2.544257962881944,-2.4374173469055616,1.9481144582590073,2.028197259942179,-0.4542448554824397,1.0690710957925122,0.9341415157064069,1.6711071098726114,-1.9288057323145096,-2.156181755259147,-0.6031244699092801,0.4721915699474253,-0.4286681558110535,1.2985163211072985,0.5425737396272278
SMAD4,-0.8762732370996263,-1.2489917314992345,0.3806419278677967,0.33643643160953823,-1.4152385635430993,-0.1981138878216108,-1.0607640811361245,1.0030671442715298,-0.9391837347461148,0.4390642621860166,inf,-0.35573124922829796,-0.45567826298475417,inf,-0.9219424828549823,-0.3839863473687835,-2.829736434971663,-1.791477101785312,-0.9860099657949418,-1.5797581819633197,4.64263678646729,-0.00516825213299595,0.5116696718567414,-1.878099456533063,1.3133266141201672,-0.4942345987851284,-0.608012752222425,0.015077627020162045,1.4979579512395893,-0.23446450797758944,0.2734470155943944,1.226310456984034,4.345954857794542,-0.7012216944489873,1.7186616155063565,-0.21214811477726225,-1.9139694130011238,-0.12761905589237585,0.7443377496067581,0.8155828954327209,-0.385255157800334,-4.261375455955071,0.06998821894190513,0.3397893852927349,0.5974010761751997,2.0778237786627725,-0.2420627712176388
TIMP2,-0.47089875009488213,0.6101630443815665,0.03689577136435891,0.5667043598709033,-1.6054390983746427,0.059227915612785405,-1.2554300762040524,1.1302744007527499,-1.5606661846308607,inf,inf,-0.03685015650860594,0.21134158062255268,-2.944884954520039,0.3553910739981525,-0.4596889400918043,-3.4709537661876193,-1.2043527453336291,-1.0258846766335217,-2.9255196296531016,2.1483240507770436,-0.29088671914946834,-0.15348930610418662,-4.171393484328711,0.9634490579581564,-1.202566125859616,-0.6249496932974608,-0.4684004183784911,1.0758266167303765,-0.8757460303557121,0.30208108268611383,1.0981721864828262,1.0758266167303765,-2.2575501280784245,1.9643438831576876,0.1769861675838637,-2.521017604238427,0.8339008153408013,0.9060968999378312,1.0127866843547386,-0.7045443941289259,-4.946541196298076,0.8420294321216778,1.32682893498954,1.5301715959929068,2.36606716424571,1.5350325288781121
TIMP3,-1.4064286255521599,-1.216626703243513,-0.5920392416957841,-1.2627780240152033,0.20793940216860235,-0.6300441733393631,-1.481008395715556,4.181705905904919,0.33984573823562536,inf,inf,-2.169743031859366,0.9930565898866445,inf,-1.233874986399262,-2.8245030569744727,-3.6513433119328624,0.37869551444852473,-0.22614332811486035,inf,-0.3468087883378986,-1.6565220896055675,0.6152854636007069,-2.4773139121578103,-0.9863275596456728,-1.093449054409876,-1.4221166326456072,-0.33834208112008846,inf,0.585653871735184,0.8966249813060975,0.07740897538566123,inf,1.2231258059832764,2.2257560620279517,1.4632598097069964,-2.539656079987063,1.6081507361956837,2.3930508074255954,2.8314929110393856,-1.2068620347615269,inf,-0.40091143509295246,1.6969758963391217,0.7992646869784427,1.700601828906664,2.4334705995552
TIMP4,-0.08491552066060053,inf,-0.8837931324628513,1.617363981831167,0.01769208012357357,-2.4597317222708766,0.8845604373010548,-1.1456513110944049,3.5673884438263253,inf,,1.6627710879197,-1.4316024956407536,3.214299124218387,0.7617442368670425,-1.2073954569618968,inf,inf,1.356318129090819,0.06373944764301336,5.55805881393778,0.5560029917095571,-0.6936808705802839,inf,1.2157425410880618,0.7866929514364963,0.4890629521273648,-0.1386985504526358,5.969825906325533,-1.3859111502016996,1.9694120650948619,0.7559171200623817,inf,inf,0.17516073031143362,inf,-0.02208415352539911,-0.721160623586896,-1.2966627950589769,-1.4682741731291817,inf,0.5324205940182335,0.5661037202745259,0.15617191281051515,-0.23782644184411383,-0.7976420888364586,-3.2216627712192354
TLR1,-2.065857754488226,inf,0.7827272592528685,-2.4907000442181078,inf,0.5385125674828946,-4.4458960100846605,-2.1911981513283023,inf,inf,,-2.2758605483976866,0.7268684167272301,inf,-0.7613572884610734,-0.9649622359270353,-1.7093403306934434,-2.9081201948079443,-3.166783396237295,-0.45936207768510495,5.978533622405766,0.37388092901999986,1.14334690137506,inf,-1.6292870791274143,inf,-0.5539554240854061,-0.6199062028172485,3.2462071609789933,-0.47347517469227623,inf,-0.08911250015309674,4.50924156681279,-1.9433956695554815,2.175621161040329,-1.823555899549473,-0.06713838204887,-1.2442621489150119,-0.2348018196659437,0.9155148971512168,-0.8498215542432784,inf,-1.0644056206805317,0.3271134428282994,0.3043339686070856,1.551022105589745,-0.2853326779100485
TLR10,0.5587122029007575,inf,0.6402123612866237,inf,inf,0.390962926197738,inf,inf,inf,inf,,inf,3.275642220190909,inf,inf,inf,inf,1.3613792456060936,-0.48224645654441006,2.8101373627289354,9.324607237821267,3.391461693856442,0.5353334790320077,inf,1.640212361286624,inf,0.48895447652061175,inf,8.65617569538501,1.6655678578122688,5.715809980180785,inf,inf,inf,4.506521146118512,1.4459435408645596,-1.0830411604970815,inf,inf,2.2781237419567426,inf,inf,inf,-0.04888065082644849,-0.03032483179820414,1.3614146027455778,-0.47526485613331304
TLR2,-2.3117524713683255,-3.748721283832805,-0.5670328137918078,-3.31936074208552,-6.463353160016923,-0.9829692542506191,-7.081911630009675,-2.2692519119589654,-3.06383256922623,inf,,-4.424303636919753,-1.3626696806065244,inf,-2.1909220309186583,-2.29612327432363,-2.4708868327023206,inf,-3.2178365154411517,-1.1567782422742612,2.781810531936332,-0.27355980273155395,0.12369029742709178,-2.7562890515645724,-2.9433746041650686,-4.957386694537792,-1.1855365391531585,-3.4773904688076462,1.720694423377111,-0.9637731806072616,-1.6047425794371089,-2.5552031186358004,inf,-1.2574831945931335,0.4754752036956024,0.7692471710213927,0.8631928205799236,-2.295315268118873,0.3515749817454919,1.1927876440328755,-2.1639090792809283,inf,-1.0549965400608563,-1.5268413298595607,-1.9654302333942748,-0.4564275712032333,-2.7958174157512117
TLR3,1.2754597880809047,-1.6769722258627118,0.49948222075621485,-0.5685580171099124,-4.227123607871073,0.40448287851237136,-3.2607195771426687,-0.6125403532677159,inf,inf,,-0.7675920782285031,0.11043889097722037,inf,-2.5396549794939633,-1.452211144956539,inf,-1.7229437618659547,-4.151531964737615,inf,5.792188695748598,1.6552793396906458,0.7071661527696222,-1.5200594994187204,1.3632442758721806,-1.1361946416707838,0.5850759472874796,1.8353403413006093,5.239902458318427,1.2742923082339837,1.8538793940451874,1.903418854846498,5.502936864152221,0.24178076338651144,1.2522731372041487,-0.9014138724412755,-2.0518869505491923,0.8153834019431229,0.8679124530840743,0.19380073448469523,inf,-0.5194309488762314,0.9292896766588976,1.3737935146686069,1.0831035332422077,2.8678453761293947,-0.7522329415477521
TLR4,0.24815040984051637,-1.1368572924248719,0.1209580421443653,-1.1374165646800976,-3.4740540605538968,-1.3297131318202713,-1.5747642256840286,-1.1834567322186196,inf,inf,,-1.5098768754913823,-1.2220941516905668,-2.9999130409301666,-1.3011586050065462,-2.325683202111917,-4.8154884697927285,-3.0142683339072325,-2.18546869408624,-2.691041098868246,3.337554459083576,0.2800272833996746,-0.1626237201311792,-3.2264215707388435,-1.6479723769763608,-2.8425567129909073,-0.12909005936700418,0.5705920313180994,1.6100923903139517,-1.2481208758489235,-0.3379095044451749,-1.0659776223074175,3.8731267961477487,-2.727615713767402,-0.3666260928656259,0.2797493269801891,-1.425265738472955,-2.350410288014294,0.8942665029287984,0.47233177077436594,-2.371007192621404,-4.149241016880708,0.8540684603320658,0.5165559186677253,1.0153940946114903,0.837299622514399,-0.9929314405190638
TLR5,-0.2687958702530029,-0.23318286683313832,1.961490555003639,1.103661291289474,inf,1.035550815932415,-0.43649717529823184,-1.7537134949592987,inf,inf,,-1.9087652199200804,1.1266077905990115,inf,inf,-2.627988743112102,-1.86986649734933,-1.4836838607426717,-0.5199546408355703,1.5500367571013278,8.05666292115783,0.6752906116974654,1.595040058768173,1.3041629024257149,0.3801117556590144,inf,-0.4814502403466436,-0.045476692958750016,1.776801221739482,0.6608305909751974,3.192674968719379,1.657251928799537,inf,inf,0.6614580397697468,inf,-0.22766454870475536,inf,2.064103632315477,1.7549887304953378,inf,inf,-0.04195846359037039,-1.6063270295846166,-0.9885444013150796,1.9049229840013682,-0.1504029610397659
TLR6,-1.0193230875761319,inf,0.28667861720707843,-1.566079882573082,inf,0.5836043794535885,-2.9363133477184755,-1.587365006746745,-1.793815884214165,inf,,-2.216347920039938,-0.32758919304472983,inf,-1.367251843514819,-1.5428424148111892,-3.369682669769573,inf,-1.1266860171723276,0.7871861788472888,6.4835811852916745,0.3391008304154193,0.29210744950959194,-1.195653269994527,inf,inf,-0.49243928664433856,0.8253812274523152,3.5281122106731915,-0.11888741024145277,0.9558932021329347,-0.3571374164504636,inf,-0.43381300718929533,2.2771190847694363,-1.8989357379044436,-0.8429579385449358,0.2653205134511709,0.27478084270024256,0.10316946463004396,inf,-0.23122119652146417,1.1716957394005412,-0.5521494707400658,0.4974593487484719,0.7158758458428581,-1.4982160400149593
TLR7,0.7965823610688645,inf,0.8596997210544133,-0.9004508257659006,inf,-0.24528120579567494,-1.8556467916324506,-0.8513724917696314,inf,inf,,-0.15842731017546208,0.003632213543198576,inf,inf,inf,inf,inf,inf,inf,8.643820517464047,3.7910841465749745,2.0526201338038343,1.469975786812654,2.282890234212156,inf,1.5066866640150276,2.4650701198024554,6.849067226371464,1.7384223013090563,2.0365597582189583,-0.4988632817008881,inf,inf,1.2423084234355277,1.766693318902734,-2.7622913824589097,1.9309495702583541,0.7704848980651099,inf,inf,inf,3.445345040320455,3.3327798884938686,4.442192558430256,4.723959048914821,1.652839843962463
TLR8,-1.0731252190509717,-2.7401168073086097,0.7073484650068458,-2.353011420131944,inf,-0.0505723792850527,inf,-1.2606474354347674,inf,inf,,-5.152664754561764,0.39821115958466297,-0.3410387784658682,-2.324108382515994,-1.9147364530912059,-2.7415767080495956,inf,-3.199019773593439,-0.6842435329836394,4.380867466381678,0.46816598150771627,-0.0092593976571444,0.01741519244661234,inf,-1.7686449512477653,-0.61320876981053,-1.293772114168338,3.8548297819851665,-0.0094040944266707,1.3209647580191188,-1.5363863767880843,inf,-0.8057070454693118,1.1116759239568488,-0.4634748541268588,1.0456755733982688,inf,1.1252792257566733,-0.2687245736499727,-0.7121329301571059,inf,0.25846251799176223,-1.2652640635051373,-0.9024104516104335,0.3997932841557266,-1.4915984550412462
TLR8-AS1,inf,0,inf,0,0,inf,0,0,0,0,,0,inf,0,0,0,0,0,0,0,inf,inf,0,0,0,0,inf,0,inf,0,0,0,0,0,inf,0,0,0,inf,0,0,0,0,0,0,0,0
TLR9,inf,0,0,0,0,0,inf,0,0,0,,0,inf,0,0,0,0,inf,0,0,inf,inf,inf,0,0,0,0,inf,inf,inf,0,0,0,0,0,0,0,inf,0,0,0,0,0,0,0,inf,0
TMPRSS2,-0.5923938873107877,-1.922525641981082,0.8395347821549899,-3.367087101658975,inf,0.7949683455781372,inf,3.383492217183675,inf,1.935455353146483,,-4.335073589234228,-0.40372009271797993,inf,inf,-2.9288121346182425,-4.17068988885547,-0.6145822508065047,inf,inf,4.0750571340631705,-0.03432776580574327,-0.14825766505318008,1.3252676058069384,-2.5056741365682824,inf,-1.1308391166467142,1.3106117247989622,2.2573834480338477,0.394087228992251,0.15488598304703755,inf,inf,-1.8197827269963442,1.9851255131714005,0.10741196506725757,-3.2289276583519886,-1.5356867056347236,1.9477048119467588,1.7469470882170417,-1.1412461109629863,inf,-1.9943356445721079,-4.594365593382202,-6.359165395745138,inf,inf
TMPRSS7,inf,inf,0,0,0,0,0,inf,inf,inf,,inf,0,0,0,0,0,0,0,0,inf,3.370408067962935,0,0,0,0,0.6343503406809632,inf,8.407975835444658,0,0,0,inf,0,0,0,0,0,inf,0,0,inf,inf,inf,inf,0,0
