,fold-change control1 case1 lung,fold-change control1 case1 heart,fold-change control2 case2 lung,fold-change control2 case2 jejunum,fold-change control2 case2 heart,fold-change control3 case3 lung,fold-change control3 case3 liver,fold-change control4 case4 lung,fold-change control4 case4 heart,fold-change control4 case4 liver,fold-change control4 case4 kidney,fold-change control4 case4 bowel,fold-change control5 case5 lung,fold-change control5 case5 fat,fold-change control5 case5 skin,fold-change control5 case5 bowel,fold-change control5 case5 liver,fold-change control5 case5 kidney,fold-change control5 case5 heart,fold-change control5 case5 marrow
IL7,3.2773243528075766,inf,0.581815130716578,-0.7978478363132259,inf,1.9554749031577927,1.8030043557290294,inf,inf,inf,,inf,inf,0,inf,inf,0,inf,inf,inf
ITGB2,2.5208302668454245,0.41417205531714557,1.1486082691574784,-1.7586772390325522,-6.317707156242794,0.8831511754203283,-2.811705488386184,2.8938369476997194,-1.033538155675144,inf,,-0.7669754469538299,0.4286514881666972,inf,-2.3799245693639,-1.9310242757524776,-1.9229237769813567,-3.996172759011995,-2.6968405073204575,-0.1026297992162606
STAT6,0.23846710011227093,-0.3968357235872285,0.921526049012734,0.4564693524194583,-1.6515437684063756,-1.0179218250499744,-2.0687297944658707,-0.40881466662256133,-1.5038873528321801,inf,inf,-0.6528920519780633,0.5690118031249626,-3.7941904628591585,-0.7328659475508319,-0.5140587856273898,-3.0248033910005687,-2.1081060376951317,-0.7756545114217214,-0.6968226259909513
TGFB1,0.2393719536477148,-2.8315528698499213,0.4526618549684694,-1.2659966720516342,-2.8090850453928553,-0.488072392458337,-1.8634880304887218,3.8791534298383237,-1.1909570057507153,2.8431912166611304,inf,-0.3230010659048521,0.2913104832482447,inf,-0.8236529723937339,-0.9643097535807199,-2.269690450124109,-0.9727751516145354,-1.5130087103151018,0.15661057552470334
TGFB2,-0.521693831643582,inf,3.6495818458706286,3.202152163686774,inf,1.3541169307364282,-0.5189237391583307,4.886679648775256,1.30509865480436,inf,,-1.978030324355994,-0.3945081386122749,inf,-1.9996524882457378,-0.9273155460985196,-3.4171208137793343,-3.0309381771726756,-0.28960137860202817,inf
TGFBI,-0.929759484835547,-0.3736964443755807,2.1811257508410424,-0.24145448778884018,-3.4849825792711546,-0.0460118470195407,-0.4404496811352471,-0.3397695974747904,-1.353048192520761,inf,inf,0.32075410642700186,1.330057866547351,-2.909667680279095,0.8397128287144956,0.9372966935682908,-2.310205609862817,-0.33906047253501037,0.0715551126902765,-0.9727645156041338
TGFBR1,0.046942960853786374,0.24800477331506732,-0.6154055220308672,0.019288106536961214,-3.067371136328487,-1.6419260124407438,-3.51892373915834,1.020245682161544,-1.0684832364327832,0.376389492386816,inf,0.2143850067842723,-0.7275269763430042,inf,-0.7772600669092827,-0.2354378414608526,-2.85077399122552,-2.754097971813851,-1.597723673964351,-0.3878020148829734
TGFBR2,0.6304749249958317,0.03589392194187798,-0.0842581661052116,0.2697502418375813,-1.2166343735408938,-0.9706306815551694,-2.9465299119402286,1.2200901224966685,-1.0495101388776686,-1.8107891903873083,inf,0.08610001306371667,-0.38976176830120396,-3.296690803388338,-0.6552695425306749,-0.8332991592784613,-3.7430324225851903,-1.6816894762858008,-0.8037326169694807,-3.0549330571849618
TNF,-4.624876870272202,inf,inf,0,0,inf,0,0,0,0,,0,-2.1884176627674066,inf,-1.7772600669092793,inf,inf,inf,inf,-0.359787638713379
TNFAIP1,0.7564844513026785,0.398575200266125,0.3875625929522957,-0.02525833241629832,0.03543966925529063,-0.7552353034578355,-1.8194328504107868,2.9810375221884224,0.358227111336213,0.9845097140952243,,-1.826587609648192,1.592602290926766,inf,0.7773287847683487,0.2170743632366555,-1.2878377968343675,-0.22358325511507443,1.7656810568991657,-0.7748251379922318
TNFAIP2,-0.7876048127770666,-2.021543494346344,-0.08893700228044844,-0.6645813054497601,-2.0012188013235557,-0.20887840015519257,-0.4568627710260776,4.721905359538699,0.3114877525982066,4.130441859915741,inf,-0.3141164822400192,1.799959804814582,0.468843942974635,0.24066184108798058,-0.7590788948089741,-2.3467314858879327,-1.1531939272236702,-0.25985403520796746,-0.7748251379922252
TNFAIP3,-0.1940418646469446,-2.1691560337180578,-0.09652241753703966,-1.5348134304794325,-4.363304022682905,-2.8241115919822217,-2.804325958020584,-1.573051182202899,-5.340217014144799,inf,inf,-3.8241495946347115,-0.7076537869139933,-2.104045725445943,-1.4822532713372067,-1.0927808993501307,-1.7766632004664726,-1.9891180014780485,-3.3181705307987936,-3.5541656838802336
TNFRSF10B,-0.9222252764750367,-0.37136333417870765,0.8644070871137451,-0.14073554983623465,-0.19106886055338884,-0.4286720191655818,-0.938927491330525,-1.8384322518017282,-1.9902478726923087,-0.10377681832272982,inf,-2.4674151650949243,-0.9690342108476292,-1.6354927168400997,-2.0335998201690697,-1.6242278907442838,-3.7141025515364614,-1.7429574142086488,-0.9856790717689717,-4.786052393415479
TNFRSF10C,-1.1877991330249014,inf,2.1491318253150826,-1.7978478363132298,inf,-0.7271832587618093,-4.482397863133219,-0.2220745548050355,inf,inf,,-3.9214467959896284,2.337194121776468,inf,0.2227399330907223,0.21707436323666351,inf,1.3613792456060916,-2.0672089572655663,2.810137362728937
TNFRSF10D,-0.2706399416015966,-1.1066601079842937,1.4209487614468406,0.6615837823240669,-2.1344853321870207,-1.5118854254348346,-1.9746032229345267,-4.262090233652922,-0.809578028955411,2.116421389600804,inf,-1.9841825513375948,-1.3302125800776585,inf,-1.914763590659215,-0.30375780006478137,inf,-0.6830148737523634,-1.2787130624592844,inf
TNFSF10,4.034936785480556,1.8933398920157058,0.1621289632610568,-2.797847836313224,-3.3975197380208213,0.5745285523600268,-3.6007178303219756,2.398698021856642,-4.346911666718813,inf,,-0.8152473921577071,1.2711982219034048,inf,0.8748166296704105,-0.8898408406798507,-4.417120813779327,-0.12404758156415278,-0.2598540352079631,-1.5821800600498297
TNFSF14,3.9729522484528443,3.670947470679261,3.35173762475273,2.7871146644079356,0.4504771685341359,-1.661154059999028,-1.7819581449921247,-2.581970499891419,inf,inf,inf,-0.3040628175760971,inf,0,inf,inf,inf,inf,inf,inf
TNS4,0.9528846130203346,inf,inf,0,0,1.2780229343323806,inf,-2.514856304032887,inf,3.8636553192208387,,inf,inf,0,inf,inf,0,0,inf,0
SERPINB1,0.9732697478209574,-2.788484147958038,-0.5193332245996902,-2.5203138607843214,-3.271988855936959,-0.05325568621121444,-3.518923739158333,-1.2352390140034923,-2.2084907151778856,0.23638201364171302,inf,-1.3902907389642738,0.31171547990326887,inf,-1.7772600669092806,-1.6819967279125605,-1.3259729257211306,-3.162182710450921,-0.8094111997979231,1.4742024098476922
MSN,0.4500351661346076,-0.5909414844862695,-0.3187877410259676,-0.9814888308725699,-3.018566044887457,-1.070884193697689,-3.3763193437155317,1.0532392399967108,-0.1793369699628416,-1.431402941437872,inf,-1.0508801926396543,0.06890447946361065,-1.3536178714731697,-1.0338682035836417,-1.1473370629722146,-2.9576891951420308,-1.9016551602277032,-0.8586842656570279,-1.174676233456391
TRIM27,-0.09142020205445175,-1.576980042764327,-0.02080092060236902,-0.757205851815881,-2.0938433476896745,-0.45436572352078075,-2.224476380693076,2.304882342480554,-0.6318434826687271,2.3979917468720284,inf,-1.5506091006213218,0.16955833431426037,inf,-2.1922975661881243,-1.0459600425971358,-3.6097658917217226,-2.223583255115066,-1.097582606309091,0.009446170952337853
BST1,1.717562191667148,inf,0.6458406883770627,inf,inf,-2.3132439664386863,-4.054976639398542,-1.0294294768626404,inf,inf,,-2.921446795989635,1.6588910390025802,3.375734538583149,-0.7772600669092824,-0.19796313604218485,0.39023410827827604,inf,-3.067208957265571,3.640212361286619
ENOSF1,-1.5712391849311103,-1.8070998261253888,0.11389601543058667,-1.5348134304794323,-2.608416520519439,0.5874422783822819,-0.535797557722727,1.3143580519884561,-3.2104096668139506,0.6375872397409936,inf,-1.0182318585245091,1.6167635722044527,1.205809537140849,0.9045639730644637,0.9297924111561914,-1.6097658917217235,-1.001190833778617,0.576647232509158,1.3406520794277144
ARHGEF26,-0.35821904276853167,-1.2586632014293437,0.7793488491853603,2.188212972728895,-4.834925050328121,-0.6744401608096069,-1.8974353624120606,4.065088121921648,inf,2.501085239836131,inf,2.3904276342338115,0.3663387183537625,inf,-1.5362519674054895,1.43946678457311,-4.069197510359019,-3.6830148737523607,-1.2787130624592844,inf
CDH3,2.266530464499057,inf,2.9196141495189165,inf,-2.719447832908183,inf,0,4.6675380493716405,-0.2549891772777729,inf,inf,-3.5995187011022685,1.2977692450996186,inf,1.1769362434775876,-3.3678881374845018,inf,inf,inf,inf
CD44,1.1447715550722848,-1.5514449506571986,-0.3062025636860594,-0.9374222853210957,-6.8952976683076015,-0.4211461486214126,-2.9526573321470777,-0.8868250814198414,-3.019275377443489,inf,,-0.7324494950623783,-0.6759322167699835,-2.0421179763027415,0.4066582066125327,-0.8417607380266564,-3.9401555653572844,-2.783454774873391,-2.29030461772922,-2.238481342491246
ITGA3,-1.0472590960834025,-5.104780374766072,0.5175747824916239,-2.2758951331178734,-2.9604559324119752,-0.16881709469943207,-4.160469768245853,1.8356999984981928,-1.9386270682560784,inf,inf,-3.077135792136349,1.623910408995304,-2.823937806253211,-1.4146899875245755,-1.7731446159707562,-4.224475735836932,-0.2837042475526397,-1.6158296109230068,-4.974497482828587
ITGAL,2.0950620773067814,0.4783023927368625,2.0085815160580798,-2.6052027583708295,inf,0.20972627121390244,-1.419388065607418,5.341742137044567,inf,4.501085239836131,,-2.769443702544586,0.8239042882759527,inf,-2.5427948132722604,-1.501154668347962,-2.112266232250909,-3.311046096365409,-2.8327437036285477,1.2531892381773753
RHOG,0.896894302590964,0.045342985460755894,-0.7706575344699561,-2.31242100914299,-3.6490585050167796,-0.5927550465087588,-4.174275567770887,0.43451762289714335,0.49846453967699966,inf,,-0.6501447741722428,-0.6424549924076493,inf,-1.570809189441856,-1.48336535490443,-2.140280608420502,-3.92402297325616,-2.519721161963081,-0.600795738217173
DNM1L,-0.11823077842670432,-0.6815689440415267,0.838239352040409,0.744679398087532,-2.1986156696067427,-0.34687927831380183,-2.5189237391583315,2.0839119962133035,-1.436054736325285,inf,,0.19829244828446532,0.668517762758985,inf,-0.8566945344036868,0.03421030608684877,-2.247195812337015,-0.8610131757303584,0.32510846551319106,-0.16714256077098352
RIPK1,-0.6343339381053998,-1.4851717312380226,0.9687059424360241,0.8498504197558878,-2.2340210057379397,-0.37817582915100334,-1.3846226474467405,-0.8627796074531882,-1.6908958686042137,inf,,-0.5137888270763844,0.07496556323305761,inf,-0.9359578129283412,-0.6674484193434054,-5.194728392442883,-2.486617660948868,-0.008315268212003256,-0.7748251379922244
IKBKG,-0.24939177058766637,-0.42858820287165605,inf,inf,inf,0.15157144487368945,0.12493245061639503,1.2924986180247224,-0.4989147601638581,3.7641196456699255,,inf,2.6652041769405574,inf,1.3926649345330337,1.880039375959094,1.7121622031656416,-0.22358325511506247,1.5177535434555895,2.640212361286621
PNRC1,0.28987837913496595,0.6251437810661287,-0.26319207535817163,0.48226008287950184,-2.0158408356884077,-2.0363732788991933,-2.3220908642525004,1.234947595462556,-0.20482638253967983,3.3571194654564978,inf,0.624024653714356,-1.0774885989561651,-1.0672089572655705,-0.8451641314110833,-0.5534437906405709,-2.2453544655128495,-1.5372437340188274,-1.6092856451335509,-2.445179129944023
HLA-DQA2,inf,inf,inf,0,0,1.3627452765712234,-1.004350566328574,1.292498618024719,inf,inf,,inf,-5.746446362676594,inf,inf,inf,inf,inf,inf,inf
HHLA2,1.0958186607984792,inf,-3.52139737194369,inf,inf,inf,-2.0043505663285743,0,0,0,inf,0,-0.6162775488210441,inf,inf,inf,inf,inf,inf,inf
HLA-A,0.8714218837562525,-0.6230708390433254,0.15510355469033257,-1.2546363487928136,-3.8562460547418964,0.1303670791200681,-2.700319675967766,1.9198484287100945,-0.5371206410100682,-1.0971740834984822,,-2.073082276987571,1.3791172933249096,-4.248146951430303,-0.8532830508643251,-1.0871350058298057,-2.291132876395944,-1.2967179597452845,-1.5136709092897904,-0.3543125086472286
HLA-B,1.6820320875007664,0.14661132890960143,-0.48084054089606454,-2.8311239911875328,-5.2001829647537035,-0.006377382957177356,-2.4631903909980988,0.6643642831619905,-1.578556483592765,-1.641872714005911,,-2.232921556881179,0.745478648652877,-1.4571554755815874,-1.0983974273066446,-1.2938875560407213,-2.465375982386552,-1.5726574920155552,-1.6286359435259368,-0.5167206199363731
HLA-DOB,inf,0,0.7956906200160802,inf,inf,inf,0,2.2924986180247227,inf,inf,,inf,-0.4713849588384374,inf,-0.7772600669092777,-2.3678881374844925,inf,inf,inf,-0.359787638713379
HLA-DRB1,3.2339189480708774,1.596358154258576,-0.4235149036456163,-3.498287554454321,-4.57189064449432,0.7572772122708317,-3.330851391005757,1.9705705231373567,-0.5130450889987485,inf,,-1.9214467959896322,2.4367237529861057,inf,0.08288226950776077,-0.23323861078971173,-1.885400334335151,-0.6178621942271146,-0.13955980149025468,-1.9764589991618744
HLA-E,1.0918799774135626,0.25590997140041344,-0.17488878903523486,-1.4800476270485443,-2.4824086356073285,-0.8200979592848345,-3.1013529731339617,2.201059966617753,-0.4349795337865363,1.239721586986852,inf,-0.8097036300259851,0.6360783208549057,-2.577297838670085,-0.7512960480735823,-1.2798089793685827,-2.856820367292443,-1.2411558845630175,-1.5897887828532775,-1.0782420561820545
HLA-F,0.4623463136966854,-0.8516184929040298,-0.02190279202079276,-3.045775349756814,-4.797450344909453,0.15079214179632422,-2.2413897636294235,5.663808546973584,2.0298257445924954,1.8636553192208398,inf,-1.8219111224387146,2.2679530336118296,inf,0.3819385279399716,0.2009546978733834,-1.3467314858879296,-2.5455113500024305,-0.9297054335156324,1.1595865203801994
HLA-F-AS1,0.9154775891110719,inf,inf,inf,inf,-1.4958411721740588,inf,-1.8774263834175944,inf,inf,,-1.1844812018234252,inf,0,inf,inf,inf,inf,inf,inf
HLA-G,0.48959675133329283,-0.8070998261253886,-0.63215259686802,-3.9677728377555423,-4.30441033362934,-0.00957350580431267,inf,4.853213572499197,-1.498914760163862,inf,,inf,2.490209295538802,inf,0.22273993309071574,-1.3678881374844971,inf,-0.22358325511506974,-3.067208957265571,inf
HLA-H,2.3949029946893177,1.407913064845462,-0.6536711251806409,-3.4417040260879546,-4.778341521961747,-0.5243274723022846,-2.4340348415718234,4.274351271314458,0.3192469168503243,inf,,-1.3364842952684763,1.4219404236786135,inf,-0.8386606115734221,-0.9084565188471995,-0.10726555119253976,-1.808545755836222,-0.844816535929117,0.05524986056546327
HLA-J,-0.9164950165215465,inf,inf,0,0,1.5863756509108897,-0.7819581449921266,0.2924986180247222,inf,inf,,inf,0.8798524166852336,inf,-0.7772600669092824,-1.3678881374844971,inf,-0.22358325511506974,inf,-1.3597876387133836
HLA-L,0.3670532916152559,0.018870774099567188,-0.524852930579907,-1.0202402576496756,-2.3568777535234706,-1.7877449792417899,inf,-1.251821898199091,inf,inf,inf,-1.4068736231598782,2.5210281930055256,inf,1.030094855148325,1.5390024581240263,-0.6097658917217208,1.776416744884936,0.9327910427344345,0.6402123612866243
IFI30,-0.8881545342679874,inf,0.12475793392061718,inf,inf,-2.5331023807908117,-3.5662294539366886,0.3596128138832579,inf,inf,,inf,1.0430484755894711,inf,-1.7772600669092826,-1.3678881374844971,-0.6097658917217309,inf,inf,-0.35978763871338026
FGFR1,-0.550361577533968,0.16696941308869953,1.328744017455624,2.9975674724328525,1.3548995085519022,-1.509301305908039,-1.8143796226845001,-0.7075013819752848,0.7834990318235083,-0.55780844921744,inf,-0.3937091639614308,1.143931322514726,-1.7941904628591605,1.1534772706536032,1.5667856146375587,-1.107265551192544,0.7150162002207915,0.7907720378620003,-0.24431042129344585
FGFR2,-1.7090150730261644,-0.07628645894077438,0.015149811972167252,1.2021521636867696,inf,2.0184689976667802,3.187668205964358,-0.822978599395212,-2.877426383417589,inf,,2.8699665821989573,1.1367140646629736,inf,0.08072092821828593,1.9540399574028604,-1.0248033910005747,-0.22358325511507443,inf,inf
FOS,-0.6915692160690067,-2.062579039520174,0.8609609243391493,0.4278649433148345,-5.503719141852739,-3.2169305006308,-2.7135711700118805,-1.224559818194634,-1.369501058401476,0.29597080993152053,,-3.515126513811896,-0.6885978432551998,inf,-0.028221640442502617,-2.494521576015516,-3.5976930594211542,-4.533438517701854,-2.470173624243841,-2.862287979242567
ICAM1,1.4305775744329472,-4.132722404570494,-0.2638529564411727,-2.8853106775635706,-7.221948173437363,0.17271280114567436,-1.3082789778047164,0.7469507984169096,-3.065619231368234,inf,inf,-3.43662096655392,-1.3819109453974796,-1.7506011943114752,-2.6830447252916327,-2.324298868936816,-3.2036065437893377,-3.112879790708849,-3.7720809217219267,-5.123553292223305
JUN,-0.4677799945169396,-0.534521647620723,0.8399777309452339,0.05277453964854825,-0.5574280295512116,-2.4208782366354757,-1.5457237985020484,2.335692135128038,0.568351696345382,1.9985848993069475,inf,-2.2363201333430425,-1.056335894937668,-1.4160795325786726,-0.4647374782563739,-1.7846627772993968,-2.4015799628835537,-1.8454723248345857,-2.268061787084794,-3.4735298047625704
JUNB,-1.2710066008612584,-1.3290525293207454,0.971799574401993,0.5904227534028296,-0.9000200785500017,-2.1025119013248887,-1.0740595381399827,-0.21584260109352782,-1.40753210049185,inf,,-2.2654011972069945,-1.6536672892804278,inf,-1.7082184224796346,-1.8604043894410622,-2.327994923306349,-1.4697438423844746,-1.321781784351172,-2.7842854672412947
JUND,0.8806798139768159,0.9823448980744458,-1.4581476663479866,-0.004298713780656371,-1.491178845235072,-1.225615383083103,-1.106021984223481,4.016114658531903,2.8721227406255663,4.838120227113702,inf,-1.0925587123823874,0.35784860526664497,-4.231595775166456,-1.8223479564378233,-2.7178306085414548,-3.8247787826925754,-1.2686711446436039,-1.9196517688517118,-2.681715733600741
MAP3K8,-0.7692818300960704,-3.6091604485134763,-0.12728581926863308,-0.5913969588458027,-3.8349250503281156,-1.4200129952527434,-2.6564272629082684,-0.4959972767815656,inf,inf,,0.28183680239911374,-0.09860746493955697,inf,-1.3545689950870046,-0.8780828698036806,-2.994429741957049,-2.0777323886516155,-2.0368353082220505,-1.3908145343340055
CCL2,1.0855198742287435,-0.29428711116006384,0.6061534152602953,0.0018535132009397872,-3.56744473946313,1.0847185500733996,0.9025400292799407,-0.19292820914552808,inf,inf,,0.05255799547741955,-3.5158780889708763,inf,-3.477699785050376,-2.858874489996641,-6.310205609862815,-5.18705737908996,-1.218184855906893,-7.645189857575633
CCL20,inf,inf,-3.5213973719436855,inf,-4.456413427074386,-2.187066860361536,inf,inf,inf,inf,,inf,-4.022403701183672,inf,inf,-5.426781826538067,-2.9316939866090888,inf,inf,inf
CX3CL1,0.6898232929235764,-0.5514449506571901,0.5526032095000882,-0.5083412191182471,0.017517761258025,-1.065536403348497,-4.639939140119699,2.6144267129120835,0.22613751245884395,inf,,-1.1400870824649678,0.13210562073703555,inf,-3.0727159504354535,-3.5378131389268073,inf,-2.978470757278535,-0.9641154643014649,-5.11467514087685
CXCL1,-0.6981030739424438,-2.0452595633201525,3.0783019643296905,1.2021521636867736,inf,-1.9925394497902054,-5.079638693632807,2.292498618024717,inf,inf,,0.6635157047315238,-3.228594949880849,inf,-7.505180521472483,-1.5412197403700596,-5.337686346284929,-4.951503709678269,-5.795129411828773,inf
CXCL10,7.5291313829284485,inf,-1.560396756877401,inf,inf,2.1371599570372566,inf,1.2924986180247164,inf,inf,,inf,inf,0,0,0,0,0,inf,0
CXCL11,inf,0,-2.4685355575580616,inf,inf,1.7586160630370904,inf,inf,0,0,,0,inf,0,0,0,0,0,0,0
CXCL2,-2.4257780179241526,-1.8967370386100615,-0.1276943287192299,-3.321409792370243,-4.658047288244035,-0.5964538354943091,0.11850618145695903,2.246694928411594,inf,2.6710102412784456,inf,-4.014556200381111,-2.5072304307013646,-3.823937806253209,-4.391969911024492,-4.523166362962408,-6.224475735836937,-4.030938177172669,-4.511993799938465,inf
CXCL3,-4.482472662424359,inf,-0.00572016612269278,inf,inf,2.2508765614800925,inf,4.4217816349696815,inf,inf,,inf,-0.5891180414915115,inf,-2.429336763488973,-1.019964834064185,-4.069197510359019,-2.6830148737523634,-5.5266405759028645,-3.8192192573506776
CXCL5,-3.9756401457990997,inf,3.718149770431829,inf,inf,-3.380646586754412,inf,inf,inf,inf,,-3.9214467959896346,-4.5757606259329435,inf,-7.821654186267733,-4.604927334785345,-4.06919751035902,inf,inf,inf
CXCL6,inf,0,inf,0,0,0.32417522107632313,1.803004355729027,0,0,0,,inf,inf,inf,inf,inf,inf,inf,inf,inf
SERPINF1,-0.020959901830427882,1.963000769984584,0.3626055490338082,-0.7773837337535127,-2.1763055078816502,1.6156890644814093,1.5247031932419273,1.2924986180247124,-0.03587188797419115,1.2786928184996766,,0.442792103755686,0.0792425292197853,inf,-0.08363088088508315,-1.4987822043354477,-2.8321583130581685,-2.668368097787962,0.04259505173917614,-6.97449748282859
COL1A1,-0.7114584020254667,-5.670809597970022,2.3898791341179044,-3.5550977019337937,-6.805023564614254,3.925237598908886,1.2624359743663291,2.146332106813797,0.047379590854264374,-1.886932045509004,inf,-1.4604934616554284,-0.2777303065465488,-4.35261117612782,-2.7063241600983354,-3.610404543493566,-5.895168110583972,-4.237683452159919,-3.8752018165614674,-6.918208351982045
ACE,-1.2982267809816415,-2.404340656624979,2.5562872107551526,-1.1197759312005924,-3.4564134270743896,-0.5812402626167111,inf,5.162863337608122,1.9238139755109949,inf,,-0.27759060621490456,1.8122394030572748,inf,-1.5142256610754905,-1.5198912309295465,inf,inf,-4.389137052152933,-1.6817157336007422
AGT,0.6812233268172198,7.264898754627668,inf,inf,inf,-1.1870668603615402,7.701857632272128,-1.0294294768626404,3.154024534373303,7.519007147833396,,-0.11409187393202483,-0.15870333505191958,inf,-2.5142256610754905,-0.9893765142307668,2.4606234361696697,0.4544886499975686,3.33196213655425,inf
REN,0,0,0,0,0,0,0,0,0,0,,0,inf,0,0,0,0,inf,0,0
IGF1R,0.8588877888481151,0.2789935845134543,1.338767510341007,2.028122763911717,1.6155364148046256,-1.350286029245806,-4.230418645808424,1.6674586779282288,1.0410900938407015,inf,inf,-0.10751922000854097,0.9158354619974598,-2.4186813277669525,0.11131865042229745,0.8362864259107233,-4.234256756629516,0.5669633792559786,-0.000537917620283873,0.9543209517146829
ATP6AP2,0.7567636143666086,1.1246654381221617,1.707559368888733,1.026580599103318,-2.3975197380208195,0.46971216590460413,-1.419388065607418,1.820430173709493,-0.8399516779989296,2.244745486576345,,0.12396366370031503,-0.3854200860645746,-0.506908510778686,-1.1521084760724294,-0.782925636763342,-3.0329773224462704,-2.106226304476911,-1.5748125752804882,-1.9205025931878592
IGF1,1.2379058683304054,-1.3290525293207442,-0.9037469924508481,-3.045775349756814,-3.212487844188301,2.3668260340819227,0.8030043557290278,-4.9363200724711636,-4.405805355772381,1.442191550782563,,-2.6584123901558354,4.402783000893537,inf,3.3520229500356855,4.217074363236662,inf,inf,3.5177535434555907,inf
VDR,0.06154656359623714,inf,0.28835423099735535,-2.306861483801086,inf,-0.41586178499095516,-2.1710004357380286,1.8774611187458736,-3.4989147601638617,1.3490821463910823,,-3.9214467959896284,0.7998802348159524,inf,0.3102027743410521,-0.8443261814274925,-0.8024109696641273,-0.9016551602277153,-1.4822464565444196,-0.5524327166557791
IFNGR1,0.88382785280693,0.5921703572951394,1.2651245983727335,-0.6238184365381809,-2.171960037605689,-1.1613235069308503,-3.494676192911656,-0.9495761691734314,-2.1053338386891487,inf,,-1.8141127518783124,-0.766273244179609,inf,-1.475140453102102,-2.079126906532332,-3.484235009637869,-3.6830148737523687,-2.1003758212007724,-3.6492942559083668
IFNGR2,1.6998374030757688,0.5241060823499883,-0.4609766611590683,-1.8973835098641438,-2.538875587266357,-1.9245895582404648,-2.8873111451383564,2.0294642121909234,0.9123211689551272,1.442191550782563,inf,-1.5804098781545604,1.3973645722038182,inf,1.1031583173380475,0.3426052453205208,-0.8992725089167062,-1.3610867788650043,-0.0030786198458528794,0.5027088375366886
ACE2,1.7200337099393659,6.178742110877953,inf,inf,inf,inf,inf,-0.7075013819752809,3.4759526292606657,5.671010241278445,,0.40048129889773443,-1.3396135382137242,inf,-2.9471850683515894,-4.537813138926804,-3.7796908931640325,-3.3935082565573738,1.1551834640708825,inf
ADAM17,0.43115397155187735,-1.7408661277252981,-0.14294315396579862,-0.614983779163418,-1.589051195652504,-1.0746144603204282,-3.815905476915467,-2.111891637054616,-0.6546724296795793,inf,inf,-2.336484295268477,-0.9697253414181395,-3.186507885637913,-1.362222567630433,-1.563808347459747,-4.587045815221634,-6.200863178614976,-1.7225607858781176,-2.3370675622132935
ADAMTSL5,0.45240934985925974,3.4783023927368646,0.36089464249021863,inf,2.772405263421502,-0.8244967809768321,0.8030043557290267,inf,4.475952629260666,inf,,0.9854437996188883,inf,0,inf,inf,0,0,inf,0
AGTR1,-2.0674535161630674,-0.22213732540423026,-3.2610499072314614,-1.3828103370343912,-3.719447832908189,-3.924032454527747,-0.19699564427097038,2.2924986180247227,inf,inf,,2.9854437996188885,2.159927584386281,inf,1.030094855148325,0.8020368639578196,-0.6097658917217208,inf,-1.0672089572655692,-0.359787638713379
AGTR2,0,0,0,0,0,inf,inf,inf,inf,inf,,inf,-5.893275223751016,inf,inf,inf,inf,inf,inf,inf
CAV1,0.4216582293095713,0.41094712493509356,0.3098548748611636,1.1488226612806474,-1.0886816425738945,-0.34761106562187494,-4.79988005298939,1.9735482229372516,1.5426812797090284,inf,,0.8910089977608376,0.23335918658710805,-1.3247051795579425,-0.0853823622716186,-0.6171167437932609,-5.310205609862822,-2.6020948783687965,0.5177535434555821,-6.060227356854475
CAV2,-0.3980628791652666,-2.75531728402284,0.003015503860661921,0.2256111365107627,-0.9154755502452203,-1.138112772001053,-3.5950267182441284,1.1863702671633736,0.6016975515272331,inf,,-0.58932293399638,-0.5245097876502637,-3.358975081642682,-1.106828223998776,-2.0913705022870803,-4.759513011226403,-4.05140227973239,-0.7331402995059936,inf
CD14,1.854426317975589,1.4783023927368624,0.0764787608286098,-1.72745850842183,inf,0.625264160966044,-2.2630848347287444,3.410893318826949,-3.424914178720085,3.4230827278348586,,1.2818368023991138,0.4292321375650606,-0.14782741747386471,-1.6569658331915729,-1.1910103754004198,-4.1333278477787445,-3.7471452111720835,-0.7081278639607422,-3.298387094049239
CD209,0.48167407016401975,1.1563742978495022,-0.7704963795977166,-1.605202758370833,-3.9418402542446307,-0.8262040721761589,inf,1.2924986180247222,3.74501082272223,inf,,4.68588351775998,0.4843598223225661,inf,2.5625899359753412,2.5509750997900973,inf,0.09834483977228949,1.0620740596793927,inf
CLEC4E,2.0315749662005755,inf,0.9269050397436883,0.261045852740344,-4.719447832908181,-1.5148336333308352,inf,5.266503409491771,inf,inf,,inf,-0.46178160335887075,inf,-4.6841506625177995,-3.2747787330930143,-1.1947283924428802,-2.5455113500024305,-5.974099552874089,0.12563918845686126
EGFR,-0.16856498487733523,-0.026317999666688217,0.4929671212952888,1.0715680538766243,-1.5129969554407547,-0.7009617223526755,0.08573456290374536,-0.569997858225345,-6.083877260885016,2.349082146391089,inf,0.10092101703882599,-0.8750536697267337,0.13869534128230873,0.9307264602851594,-1.019964834064185,-3.609765891721722,-1.928127371588895,-1.09201234826614,-5.819219257350674
HNRNPC,1.0045340602745065,0.7132444915413019,0.5543423338915673,0.19406981738891282,-2.063712257773639,-0.3048875029964849,-1.3472382798515845,-0.605786958892402,-1.2675608791111286,-0.9619849558645138,,-1.3498708488833857,-0.45435264130133535,-1.2250529292996832,-1.3609116224780928,-1.2471742716984129,-2.484235009637866,-1.6830148737523625,-1.46659319223293,-0.8856466190896528
