,"fold-change edad [0,12]","fold-change edad [13,19]","fold-change edad [20,99]",fold-change mujer,fold-change hombre,"fold-change mujer edad [0,12]","fold-change mujer edad [13,19]","fold-change mujer edad [20,99]","fold-change hombre edad [0,12]","fold-change hombre edad [13,19]","fold-change hombre edad [20,99]"
JUNB,0.2355704567364199,0.0,-0.29593566427557416,-0.034588376943570046,-0.2575701701585659,0.7848407032009291,0.0,-0.15745161021685,0.10189388035933204,0.0,-0.40900925116894243
JUND,0.19259712479122298,0.0,-0.05096066908826438,0.05784553273614802,0.016625813385564663,1.1801922847607282,0.0,-0.03834668016661329,-0.11277083678252732,0.0,0.13233484648854074
MAP3K8,0.2712790932475015,0.0,-0.09829435816145991,-0.0005524161777191187,-0.05612935787786892,0.5245538038020827,0.0,-0.06675012970884334,0.0759140426018493,0.0,-0.061976169934878096
CCL2,-0.2838130896764311,0.0,-0.1686788073332216,-0.12931949058159128,-0.2510600733680785,0.7776422853863914,0.0,-0.12397786483298402,-0.17474460160007652,0.0,-0.147167783676728
CCL20,1.0250616578226637,0.0,-0.28202555821859643,0.10564154449725359,-0.22210758542495662,3.3709399901998127,0.0,-0.17786160559472095,-0.12516867025668862,0.0,-0.30020912959202123
CX3CL1,-0.6755297948941433,0.0,0.7722360105346123,0.28993969056712415,0.04307383992741912,0,0.0,0.3698949951485224,-0.3674074995318113,0.0,1.0766952572005528
CXCL1,0.07621322801308894,0.0,-0.0013763379905549103,-0.02254959444012121,0.194582292654189,0.042139734628027205,0.0,-0.035298549445405794,0.03635890793578037,0.0,0.1321540726344726
CXCL10,0.05880898234640102,0.0,0.07172241508872162,0.014356705450005036,0.10359734439051638,-0.5352432337624801,0.0,0.09629948603725562,0.2304488501124932,0.0,0.0978540753788201
CXCL11,-0.17574865199271802,0.0,0.022278065054611378,-0.09237339165932036,0.16033187728009055,-1.0305524070715677,0.0,-0.03539831640536855,-0.054474212313147245,0.0,0.10717823912354767
CXCL2,0.45059389098078473,0.0,-0.1328951428417486,0.021521650831265494,-0.07413273755331606,1.0695103657428637,0.0,-0.07641182378601674,0.28411694484049016,0.0,-0.13567311215518738
CXCL3,-0.04325360338520797,0.0,-0.07976020465715901,-0.044886062896763876,-0.13640724514973437,0.028745894541750448,0.0,0.020974229694080797,0.05231550014671095,0.0,-0.12618605577061803
CXCL5,-0.08907769388688414,0.0,-0.024432306085240742,-0.014375010864619562,-0.1329614613962477,-0.3637562555112571,0.0,0.022883600151417077,0.0177356646471397,0.0,0.01473494970152923
CXCL6,-0.09989853406656445,0.0,0.013531426213902657,-0.034771181847674346,0.1499777938850188,-0.6950652326425518,0.0,0.01217737518729294,0.04838232519441068,0.0,0.14354185680560155
SERPINF1,-0.015960461661848373,0.0,-0.03099207155039236,0.036459760247177106,-0.1174827268013962,0.47413804135053317,0.0,-0.028792727757332992,-0.19972900488825518,0.0,0.12222536987204398
COL1A1,0.5206221673365716,0.0,-0.3568980939378137,0.16830022157907734,-0.4123447981570014,4.282651191918894,0.0,-0.19798337970336952,-0.11957831625146356,0.0,-0.4424897475052068
ACE,-0.07731072212222104,0.0,-0.15237830901230254,-0.13269417346194043,-0.06767146544283732,-0.27228671821168954,0.0,-0.1315595612514964,-0.03923164956947648,0.0,-0.1133032182774887
AGT,0,0.0,0.3829823342013729,-0.523561956057013,0.2367263364424744,0,0.0,0,0,0.0,-0.033840678969845314
REN,0,0.0,-0.29426476436914384,-0.523561956057013,-0.34727715202197074,0,0.0,-0.4436066514756146,0,0.0,-0.5053846752726987
IGF1R,0.09510521254379344,0.0,-0.038691723722400984,0.009734858478930897,0.026836396879360864,0.35013697157809603,0.0,-0.038770779094473816,-0.033844032221475695,0.0,0.07565125416133739
ATP6AP2,0.083854974445198,0.0,0.016482734657007225,-0.0025596798797778626,0.04073338290654786,0.1741535165932987,0.0,-0.02994461450713574,0.014095206905449728,0.0,0.08180959862649145
IGF1,0.8732610677839582,0.0,0.19495417704255855,-0.12950570330372918,0.5687426227825785,0.4172077244195261,0.0,-0.17403262421444382,0.9735614573020048,0.0,0.5486806466019797
VDR,0.16451102914658441,0.0,-0.011601654596242584,0.041262617923900784,0.08178399417117348,0.6212027444926358,0.0,-0.037613059329259284,0.0248693941036634,0.0,0.0650581343349809
IFNGR1,0.07110344038026771,0.0,-0.010725241146178113,0.02784932167185921,0.01012018806899546,0.2653117410908267,0.0,-0.009773882300901992,-0.004797717309298249,0.0,0.011837749893046697
IFNGR2,0.14986486128752424,0.0,-0.022617221458556994,0.02633251628572015,0.030599095174258226,0.6741738225761474,0.0,-0.05441541952969021,0.0008419142905534714,0.0,0.010149882190335514
ACE2,0.06103484854149681,0.0,-0.14508395326575166,-0.1517826137960238,0.09114697798133506,-0.2595543820607188,0.0,-0.2114321559725464,0.13093676035535828,0.0,0.0017386253360142014
ADAM17,0.12184141367838565,0.0,-0.010022215812689488,0.022843657806640442,-0.009162538405785271,0.3101296883057131,0.0,-0.02083673875486481,0.024230583342464244,0.0,0.011276424212760488
ADAMTSL5,-0.266282798178623,0.0,-0.1438158786317563,-0.0551499685870159,-0.09210021884273298,-0.4939617224120167,0.0,0.030645404197283486,-0.14558964099145053,0.0,-0.03870877642299738
AGTR1,0,0.0,0.9808757260448498,inf,0.26362151285863356,0,0.0,inf,0,0.0,-0.006945502553686025
AGTR2,0,0.0,inf,inf,0,0,0.0,inf,0,0.0,0
CAV1,0.3237819647666477,0.0,0.2639487793031087,0.15946589498654148,0.3217794574558569,0.22354995317337018,0.0,0.10828215819457204,0.2687503521158917,0.0,0.5490459286258865
CAV2,-0.6678871616775908,0.0,-0.055366910628215846,-0.05281537996144813,-0.3236640684592091,-1.6313928947069385,0.0,0.12609774866674883,-0.4132239464881935,0.0,-0.10289060372587817
CD14,0.025666887645453797,0.0,-0.08988979194041939,-0.08080389330683409,-0.016080755624573718,-0.09707231363305309,0.0,-0.07696982670782755,0.132200596860337,0.0,-0.08192600889706386
CD209,-0.18687365691850893,0.0,0.008812918374341791,-0.0630714410877068,0.0014985646260292434,-0.5715640200445693,0.0,-0.028908108258729928,-0.08223730904186839,0.0,0.060207247033961166
CLEC4E,0.2890488325879324,0.0,0.03770875885385171,0.11272874411176526,0.05837308102115529,0.38465890628694144,0.0,0.011919958666903896,0.008113836448092129,0.0,0.009433150401937112
EGFR,inf,0.0,inf,0,inf,0,0.0,0,inf,0.0,inf
HNRNPC,0.0840967640945225,0.0,-0.007062700986387443,-0.007749008260215797,0.04589049429431421,0.24349881762244033,0.0,-0.04045869013602668,0.0018103549758187243,0.0,0.1205544245058181
IRAK2,0.3521391293845593,0.0,0.03088908768001844,0.20464480299518034,-0.03728522735674078,0.7923530046026908,0.0,0.004986596913435357,0.045971403112956076,0.0,-0.026516311364784148
MAPK11,0.11153707067569474,0.0,-0.15263929814523577,-0.01613163053632835,-0.1654911434513259,0.504713105280027,0.0,-0.060016244400568484,0.04901992492218373,0.0,-0.11730542088110807
MRC1,-0.24202317724182862,0.0,-0.08178961119599121,-0.07335637663123713,-0.05930481296100478,-0.24650136381432872,0.0,-0.02158344655831624,-0.14880644032772802,0.0,-0.12426518492498083
MYD88,0.10066168089322412,0.0,-0.010183024664165336,-0.027168851344967184,0.0706944787947184,0.11004721423579898,0.0,-0.029711727504337482,0.07441702265407837,0.0,0.049852966146452876
SMAD3,0.13185027189034518,0.0,-0.03839131862686978,-0.0029643366094116155,-0.04692059570663969,0.30468348084243785,0.0,-0.024012056643572924,0.06740794317359249,0.0,0.030344400261380924
SMAD4,0.1272937022716827,0.0,0.007107372296846554,0.01180305312160504,0.04239588307154641,0.13666796781965698,0.0,-0.02156065576601457,0.07023975656222987,0.0,0.11543221894814328
TIMP2,0.05169010938656717,0.0,-0.020483282381937376,-0.05547267066307246,0.09050858011005022,0.02049560063867901,0.0,-0.06361084068234873,0.05926598188864851,0.0,0.04109406539816091
TIMP3,-0.34697430642446575,0.0,0.04581528063519682,-0.06009400171601508,-0.09969346879092573,-0.7997394885666993,0.0,-0.004203232472024135,-0.2829674160725307,0.0,-0.028017794684122934
TIMP4,-0.8930847960834879,0.0,-0.1585519376736619,-0.3578066371364077,-0.326436912477619,0,0.0,-0.19079117224676095,-0.5849625007211563,0.0,-0.27563306409577765
TLR1,0.07406443276800352,0.0,0.02222728731175957,0.03279489122410897,0.08877398442320279,0.14608111651685882,0.0,-0.006792728989258315,0.03211637451274639,0.0,0.0781193163965861
TLR10,-0.03532292827794961,0.0,0.07621777316714896,0.0023538439939177935,0.18713742021153973,-0.37387112414084367,0.0,-0.002710851994389508,0.034774669430839664,0.0,0.2509830329848426
TLR2,0.19039293983767833,0.0,0.041643137981068334,0.08941366364722725,0.08704239287160821,0.21596337146344094,0.0,0.05872903856341108,0.08982555130266476,0.0,0.001991078549755658
TLR3,-0.11305805436232902,0.0,-0.10762898577645384,-0.06914638789796218,-0.047105550583836524,-0.4794940475771584,0.0,-0.06847599887015131,-0.07300389466053397,0.0,-0.003716377122517467
TLR4,0.1745311535767764,0.0,0.01738875889716439,-0.03178177431696752,0.144031504995682,0.3532056001036598,0.0,-0.07060581962636756,0.13151452665403932,0.0,0.13084101212262206
TLR5,-0.05580942311046,0.0,0.08535701543006911,0.045083511147760526,0.0720706120701137,-0.3463992476386259,0.0,0.11539273950445594,0.004625128654485444,0.0,0.09952655763504989
TLR6,-0.0243641153055798,0.0,-0.015288459692342677,-0.021763217228938776,0.08287079002425196,-0.29970147593033775,0.0,-0.01699191807071175,0.020731028909502056,0.0,0.035161580539857
TLR7,-0.07607812163675227,0.0,-0.01439548557435602,-0.0714075242754536,-0.010238986738838912,-0.09371968633595881,0.0,-0.06394301480932352,-0.0630133246799978,0.0,0.0301262882215022
TLR8,0.0478799580146736,0.0,0.007530796400242896,-0.018453972383499363,0.12159372702620468,-0.2398083418189195,0.0,-0.028822952213057352,0.12756625273122357,0.0,0.046492341135094914
TLR8-AS1,-0.15236755272170482,0.0,-0.04321435563844625,0.04351117950417977,-0.05287604038968282,-0.5596072982526269,0.0,0.02221011479524968,-0.04471633276217782,0.0,-0.12575148508975936
TLR9,-0.011205359506932952,0.0,-0.14842452402098802,-0.05925614318339154,-0.08657667100029502,0.19500173600167964,0.0,-0.09679257367336472,-0.02409038321643867,0.0,-0.11372300525990475
TMPRSS2,0.8076985076151247,0.0,0.206322031343377,0.0610333235651954,0.8658659211073023,-0.511070365861484,0.0,-0.06735484336073648,1.782083811070277,0.0,0.6771126405298358
TMPRSS7,-0.003767834096713514,0.0,0.9859214125851918,0.07389573451008333,1.630887152103247,-2.0,0.0,0.3955043851295228,1.43523948918492,0.0,2.206523785467143
MAPK1,0.0566377253057035,0.0,0.00690087810440412,-0.02317426001186206,0.06482583767663484,-0.1844730686824203,0.0,-0.024817168999331368,0.06685110211619046,0.0,0.07095761865418558
S100A6,0.04328619650334472,0.0,-0.012478459943043613,-0.004255630369942653,0.04398713322056988,0.08010400023974885,0.0,-0.017381303734947066,0.03628897173036388,0.0,-0.009984766440381375
APP,-0.006231982716318753,0.0,-0.02620483520888961,-0.027927888095960834,-0.06062502512232859,-0.11630166811329887,0.0,-0.018772722664087114,-0.020586479448555697,0.0,0.026964691241657623
JAK1,0.13013137391275717,0.0,-0.010366385675251116,0.0030009081706819777,0.021724479230443097,0.18414665520251353,0.0,-0.033858011626750034,0.05098160223507712,0.0,0.0883908433544293
MAPK1IP1L,0.08303694944057681,0.0,-0.084961017385324,0.003890763337681905,-0.08676090905324522,0.4855172939241391,0.0,-0.05926738602168588,-0.04965116161461614,0.0,0.004257478338654156
NFKBIA,0.33525957261531747,0.0,-0.04196211006090105,0.24442114987531705,-0.17810647488744902,0.9233534314023957,0.0,0.06759194332240337,-0.15469105083810028,0.0,-0.23475427078805747
PIK3AP1,0.07806672129891962,0.0,0.03210610441712394,0.021932703337655922,0.0623575055410394,0.07756924768650086,0.0,-0.0013210196665550144,0.06801630521174955,0.0,0.08012483289123613
RIOK2,0.06390885636854576,0.0,0.00033467383388966523,0.009989807129056926,-0.03156222134560354,0.2259780562056185,0.0,-0.025783300299834645,-0.03238618755880669,0.0,0.09606490527948944
RPL11,0.08311794712905962,0.0,0.01244556233619117,0.03516100820917255,0.001625775282991111,0.4684054050272423,0.0,0.0035065675566048095,-0.06351950882518799,0.0,0.1504454226055371
RPL26,0.05949073386032874,0.0,0.028714984922425326,0.040863130953609425,-0.0005014377117871429,0.2593016348455764,0.0,0.022804697914096922,-0.04550465967215879,0.0,0.1361747581037006
SOCS2,0.01206603349814766,0.0,-0.053474701973130194,-0.018608779658416903,-0.017734587148753114,0.004068916240676273,0.0,-0.007520830841578641,-0.0437911224350099,0.0,0.06441159391336533
SOCS2-AS1,-0.09705766767208755,0.0,-0.040660781572211216,-0.017056947874493647,-0.04227904386617705,-0.30219378827232746,0.0,-0.011323609986708612,-0.10960829170402939,0.0,0.08434926282479228
SOCS4,-0.004466208672051615,0.0,-0.011261202222027263,0.01126983897991959,-0.053950849163448944,0.02039344439235047,0.0,-0.0028111116207093284,-0.05056100834846856,0.0,0.05816231811316669
SOCS5,0.056653666319519964,0.0,-0.03689057635042738,0.0035831181455186277,-0.06529757782771543,0.25582667041379636,0.0,-0.02737849687980312,-0.07465620153970424,0.0,0.029202497069996933
SOCS6,0.012899742862518805,0.0,-0.019789713994672053,-0.028014755620747005,-0.05114485938401235,0.18559260412817108,0.0,-0.042299461588031814,-0.040385531121311984,0.0,0.006260717628857718
SOCS7,0.03425037144909672,0.0,-0.035819178105705916,0.004390513793191142,-0.0880061973855039,0.1024688726037367,0.0,-0.010691386281239895,-0.023734154530904075,0.0,0.00044870974567867055
STAT3,0.1160384871682861,0.0,-0.03683622570943402,0.004226722267397489,0.03427208510682937,0.18700066207691,0.0,-0.03664857513354452,0.04134070959534846,0.0,0.011072156781796468
STAT4,-0.02403007794935277,0.0,-0.09620755428529018,-0.05898676066660951,-0.05938366639154028,-0.31265618100826775,0.0,-0.050705967534965674,-0.030149590545894875,0.0,0.007667703060629127
STAT5A,0.05532976408365117,0.0,-0.08040175576552581,0.015712142414270724,-0.06932200252528056,0.39842746801954376,0.0,-0.04715716606974212,-0.0516438784246716,0.0,-0.059750740895181544
STAT5B,0.06296415774901849,0.0,-0.027604279202072462,-0.00020395858346716018,0.033085063733385045,0.0841682569534206,0.0,-0.020026043688047602,0.012142571708629866,0.0,0.04256509381955731
TRAF2,0.09228737052446835,0.0,-0.20672662524266594,-0.06987538947551643,-0.1692439315807867,0.3183535743316675,0.0,-0.09918547002127058,0.06139109791384469,0.0,-0.1978419429531388
ZNFX1,0.19887532466222363,0.0,-0.03384379133574725,0.0714337559127207,-0.022258065675374934,0.5571733787088787,0.0,-0.03606158664017784,-0.0006376390245314751,0.0,-0.004434123195081168
NOTCH2,0.08044047785951862,0.0,-0.003214402141667494,-0.011788993825832405,0.029448221737755863,0.0005518206345165945,0.0,-0.027344167534780067,0.057705912900640415,0.0,0.020542952159328928
NT5DC1,0.0961963890920436,0.0,0.018470665324739493,-0.014143386344830524,0.06177601507287224,0.0535248034254325,0.0,-0.015463935290585365,0.050354787098082124,0.0,0.16208626154557573
SLC4A1AP,0.06618158470543846,0.0,-0.00730040471984732,-0.014795427393149266,0.015912341260773948,0.21237440100428814,0.0,-0.03022699744190902,-0.013197271694111378,0.0,0.08948358956840276
KPNA2,0.14180635475003955,0.0,-0.05201357893215777,0.11183993167724553,-0.1343263512595284,1.0326098718600958,0.0,-0.025904422164053233,-0.1492837869257336,0.0,0.06740591947459797
KPNA3,0.1163645727671058,0.0,-0.004162051656719175,0.022025272487031962,-0.005893328337187137,0.3322205221367905,0.0,-0.03851193425689883,0.000984298641686307,0.0,0.10517243142363987
KPNA4,0.11312101947923149,0.0,-0.005892792854733983,0.0022333627659837586,0.033256249498660545,0.1715505396281951,0.0,-0.025252742659277544,0.03535699504317058,0.0,0.08473511966973586
KPNA5,0.10179523499581268,0.0,-0.03336227163147757,0.024230495433379445,-0.06375560245573245,0.3167532989887334,0.0,-0.020730776791605274,-0.008128696568539153,0.0,0.08353764540639964
KPNA6,0.0330578091819047,0.0,-0.0626859220400733,0.011829997945539926,-0.0836859564981,0.3263062041117398,0.0,-0.039889413174191056,-0.07967670514782293,0.0,0.006867188775636312
TRIM3,0.008164539408298099,0.0,-0.09555156223959467,-0.048567405306787194,-0.08703908541015619,0.04824313780916345,0.0,-0.04812205837593556,-0.025967109352109954,0.0,-0.06634907264335956
SLC2A10,-0.11485947246453884,0.0,-0.07935908684918098,-0.12169132546474098,-0.12221326474520519,-0.14464045793693422,0.0,-0.10566532246232727,-0.02976802586268753,0.0,-0.10583853613489161
HLA-C,0.039109993529821016,0.0,-0.03206144400556113,-0.004154059271063224,0.0359429664532925,0.07465743940833403,0.0,-0.03775783408433859,0.010023613222310539,0.0,0.03404889462448105
CXCL12,-0.6481053426034469,0.0,-0.13258321073897275,-0.34020488433006685,-0.1226540415344009,-2.0,0.0,-0.261368229115058,-0.2996870568202335,0.0,0.3982612006071893
IGF2,0,0.0,-0.6623571852920013,-0.013902972572379808,-1.0962153152593033,0,0.0,0.06605233200901839,0,0.0,-1.366782330671623
IGF2R,0.1306758033049957,0.0,-0.054198864343493705,-0.047333412811298686,0.08002628038664711,0.060722485306678564,0.0,-0.09121204825572278,0.07537567578771323,0.0,0.022640439462792938
TMPRSS4,-0.6615854847174593,0.0,0.09927195568502063,0.30868494702815563,-0.005640700874899344,-1.3154525369538161,0.0,0.39430820353172163,-0.5849625007211561,0.0,-0.1844521634125357
CRP,-0.8930847960834882,0.0,-0.6226474467737957,-0.523561956057013,-0.5934890291027196,-2.0,0.0,-0.44360665147561484,0,0.0,-0.8640560445150395
HIF1A,0.22672593726582144,0.0,-0.0659834450454305,0.09719992001626851,-0.07855431855617614,1.003679530301722,0.0,-0.048132346348124765,-0.11031680257881805,0.0,-0.02947835649308757
LGALS3,0.037682449960218654,0.0,-0.0019105545618066176,-0.038667520003563896,0.05196274879397485,0.1759732794475817,0.0,-0.027933355954365392,0.0031676376006179855,0.0,0.04694853202162842
TNFRSF1A,0.16286328810269532,0.0,-0.08272723707096206,-0.055833257794763884,0.06542331279745947,0.1706318055775737,0.0,-0.08105828581995521,0.1120786689299772,0.0,-0.008329514959402177
TNFRSF1B,0.1321357536224594,0.0,-0.07334994066512142,-0.052676800311497594,0.017823803445947018,-0.0011387772225357634,0.0,-0.08577028071363409,0.14886960885427797,0.0,-0.05574184680850901
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGER,0.04619247580463044,0.0,-0.07722798580246232,-0.07215253873782525,0.03641296170212811,-0.019372424611421222,0.0,-0.09188284725811298,0.07791978754262507,0.0,0.057921631313724575
RELA,0.14420376283093458,0.0,-0.11500786617496962,0.0010068542094013567,-0.06966838431566982,0.484176060787017,0.0,-0.07614945078961305,-0.007389286963897919,0.0,-0.0747544422468433
HMGB1,0.04423660499244229,0.0,-0.026522390117417294,-0.002014677457083321,-0.03382863060616421,0.20862918072497266,0.0,-0.02709236783081554,-0.04380735269793771,0.0,0.06796259461203605
ESR1,-0.020337917286187043,0.0,0.017457171345818343,0.15638419700526235,-0.16351571782024177,0.41016805940948603,0.0,0.10020550018590368,-0.10863389206400909,0.0,0.02676473602480389
ESR2,0.14047092251885654,0.0,-0.08414131607450054,0.02571716770825563,-0.11287740659244809,0.7240468876904087,0.0,-0.011236293718815118,-0.05704985203006028,0.0,-0.08269970064762512
RAN,0.05119495999513179,0.0,0.004791548793235094,0.020008938865866306,-0.01433323364750146,0.27943867320237037,0.0,0.00028906768813724944,-0.025550692467105465,0.0,0.10469222227491332
NLRX1,0.07599914043912312,0.0,-0.11319863557278055,-0.06977656238868553,-0.03205119728776328,-0.05345979629454331,0.0,-0.08758485561893659,0.09330541268923574,0.0,-0.11353458852422883
P2RY6,-0.052644077380142866,0.0,0.050652044709398505,0.026193233158506902,0.019645757981529108,-0.043992581498664564,0.0,0.046750401581401896,-0.12148471778092122,0.0,0.08077417170107799
PTPN11,0.04690747822108296,0.0,0.018321050991271258,0.0025046826099649395,0.011282257472424355,0.04036603960184152,0.0,-0.01403712247602853,0.006124043843561896,0.0,0.09177704210319203
GSK3B,0.09636603188590111,0.0,0.001418784362240605,0.0004576307485246122,0.03344551559185889,0.13360225213526397,0.0,-0.02626160020737683,0.036448891608982036,0.0,0.08055661151009526
