,"fold-change edad [0,12] - SC2","fold-change edad [13,19] - SC2","fold-change edad [20,99] - SC2",fold-change mujeres - SC2,fold-change hombres - SC2,"fold-change mujeres en edad [0,12] - SC2","fold-change mujeres en edad [13,19] - SC2","fold-change mujeres en edad [20,99] - SC2","fold-change hombres en edad [0,12] - SC2","fold-change hombres en edad [13,19] - SC2","fold-change hombres en edad [20,99] - SC2"
HNRNPC,-1.3616565004617345,0.16192685761906261,0.16744920237111247,0.16088799108536048,-0.7810711162707704,0.1528934522980196,0.26498327255940674,0.12858452146471858,-2.5601467399309406,0.1017271319303174,0.2142321700975938
IRAK2,0.5315531082653013,2.7182722489993165,-0.3338822916099421,0.6780172362627814,-0.29939092718096,2.3462524568953564,2.6518127781278036,-0.6158924890846003,-1.869001351738157,2.9498947321175355,-0.07230317303311548
MAPK11,1.546275759807583,4.076864579007285,-0.1777775885207331,0.11086819125937261,0.9902495259651106,1.6545559817020365,-0.5763736315220201,-0.5153633809029354,1.6739705787660215,4.596626853815015,0.22686387462219312
MRC1,-1.897461514027491,1.7246998731342416,-1.519409044375803,-1.8586693530100273,-1.0719354758867785,-2.3769370610429945,inf,-1.4627569721937805,-1.4036018174296414,4.097615243611824,-1.5374287456947322
MYD88,0.225520055732356,2.3028633299350263,0.13269231487528768,0.5797667532961478,0.33445469294594204,1.0572395165592736,3.6678196417836233,-0.2239989493192871,-0.8250592134275617,1.6947406122579274,0.5226824652697456
SMAD3,0.17074193987952255,0.8616122036582275,0.025472874925908794,0.17120073542351577,-0.010649914914743958,0.2783581912069661,1.1716311330027818,0.1268798557050464,0.08149492271410942,0.6889068144386499,-0.1230685679859135
SMAD4,-1.256853908819242,0.5066413150503917,0.2094942543427213,0.23054947577431273,-0.7317886308930751,-0.375841426360873,2.238913542100618,0.3286209834936552,-2.1906642690390146,-0.5431415022462044,0.05775898070476798
TIMP2,-0.5631966316981311,-0.6240530161677388,-0.5787919919055633,-0.9054653081322974,-0.35485434228356766,-0.3425816273378274,-2.124444095912253,-0.9497198746998713,-0.907518761865893,1.1035794112813349,-0.18696710049558557
TIMP3,0.3827896272099257,-1.0147617356271905,-1.0201758242274122,-0.8209114028146933,-0.6364499428583678,-0.3025221041045217,-1.6943018443801634,-0.8990294950071773,1.0595281949659754,-0.9699376011194667,-1.1913435380345685
TIMP4,-0.4347738376688528,-0.5522526402578626,0.9273553661229657,0.5144716144783273,0.41577894217963224,-1.1430119980365292,-1.1584780400631538,0.9147091194958773,0.5420353933084019,-0.6738526631470032,0.9269950342724302
TLR1,-1.7580406367284722,2.0033135076714492,0.035977155865577204,-0.26901154351563733,-0.3274643688147719,-0.1311363773428277,3.0500786221271454,-0.7110394057770826,-3.4067890082888796,1.6113210455097138,0.7373857841761351
TLR10,-1.1570419496348618,0.8502610606578793,-0.3964377177927587,-0.6236274330887325,-0.5778338025082017,-0.2338344961072109,1.3914753845619845,-0.9751975975077698,-2.211224551559256,0.6417887104244993,0.21713794025601355
TLR2,-1.8961381184259154,1.6259362635429329,-0.1978703291696451,-0.5457138611562687,-0.6324782903880377,-0.3810382323348386,-1.577656316098621,-0.6402983676689402,-3.6984500182799813,1.9889530475072497,0.2115982266825569
TLR3,-1.4304009788937437,0.9404179292034849,1.2108502844098492,1.201414941683304,-0.8621841069559585,0.9803143895998028,1.555972489999032,1.1643238866118752,-3.3593075568763187,0.6039353587187715,1.2626617052934468
TLR4,-1.7492678059760995,1.3316506254680205,-0.6195821006033807,-0.8402197522489614,-0.8192508261307533,0.5542844158893897,-0.045927420637476124,-1.5996717189788292,-4.0969405986828775,1.6862428747406724,0.17422017938609996
TLR5,-1.9390584125952384,-0.6047766508940788,0.12266880494373034,0.012894654326081703,-1.1296769654841068,0.7968274117296904,1.152043513940183,-0.25525406641226256,-4.1807783992076155,-1.0287226251217374,0.5708635876229121
TLR6,-1.2473216569408627,2.3769821157258733,-0.4075382921504622,-0.08424220450100336,-0.7305591191214611,0.693785600901348,4.705479973348866,-0.8247280954313244,-2.766147177182431,1.1739540490096994,0.011691090593591113
TLR7,2.579945973731961,0.9351972323132883,1.2047101320969622,2.352834120815205,0.9816684735483954,3.898060179075136,3.2600289520734647,1.2079558033388178,0.7975833862430436,0.2975799217717701,1.1869146945931062
TLR8,-1.6742749377702562,3.225433542516415,-0.6105113185342216,-0.5380395910201254,-0.8013059156584368,0.42616919787343893,2.9168138779290915,-1.567141959155373,-4.109501320598569,3.201768422794532,0.11683557422399178
TLR8-AS1,,,,,,,,,,,
TLR9,8.92312638641867,2.1236282645389997,0.11713965928871903,0.2867984925145775,0.1368833428174417,inf,0,0.43796288749822754,inf,1.9309831865966036,-0.23323107010739025
TMPRSS2,-3.78792689858447,-0.014221175400167391,-0.7383921496433166,-0.7496624039638952,-2.2680310002725603,-0.617134618684421,0.7421704876772492,-0.7426512977351534,-4.876106991061237,-0.3476862437631604,-0.7208545595661121
TMPRSS7,0.22088164686258638,-2.6169050850343063,-0.5182841222168709,-0.1566660486815069,-1.5623897365015516,1.6027841817609683,0.6049002336780809,-0.4632983434651538,-3.3216943784472686,-3.8309343445297985,-0.610046730535811
MAPK1,-1.1521334004731527,0.7693001734909385,-0.1940352485666215,-0.3233667986548699,-0.4508834906804799,-0.7198273717745125,1.3345930438022595,-0.30425577621031463,-1.6558280465624091,0.4854528133542739,-0.05869422897980671
S100A6,0.1933473532803208,0.430169618127445,0.469813079348976,0.3286349111237719,0.34245336935552706,0.1651289804875825,1.2770450135233622,0.3759364113575156,0.02833576265192362,-0.012379255159252651,0.5865011114737805
APP,-0.2938071766105839,-0.8702928286254643,-0.38345975648581804,-0.17799531016552633,-0.6503724078735563,0.336638006002103,0.5759595357298419,-0.3867902955423529,-0.9546378911395891,-1.6016793842829062,-0.3952052240094998
JAK1,-0.8383156780762994,0.6950807414143153,-0.03762828279534429,0.06082975347207137,-0.36169769474523944,0.20835417326868563,1.0388392810350968,-0.2159631497964918,-1.8116614356707939,0.5302208718701863,0.17077825759606088
MAPK1IP1L,-1.648751057939201,-0.2526422209223033,-0.18972268903240497,-0.20441967188905633,-1.122048296321435,-0.3459122010434581,0.025174919813186845,-0.1813208146658212,-2.7235573087561695,-0.3965599968438893,-0.207184298977403
NFKBIA,0.45079814814875635,0.019145513750425277,-0.5355838301185278,-0.039745590507673,-0.2973646443497703,1.3628944815677313,-0.2731442085330422,-0.9444920012627939,-0.6781539975854025,0.2763755552555288,-0.17774268833424348
PIK3AP1,0.5917875990454967,2.5538236902689504,0.6756510767489999,0.8527066927605985,0.7695852593175347,1.5319828486211498,2.2548579318797595,0.020756788927369686,-0.6548765483689433,2.8054315473944835,1.2401525616436155
RIOK2,-1.262595457338118,1.730598905944876,0.27316617453422243,0.24338230740465028,-0.03300642338373137,0.0912086957056009,1.3060190251803143,0.28964790374257854,-2.2568907057842655,1.6098188518901027,0.2407306873173978
RPL11,0.07243606671400264,-0.8396178493214548,-0.007518408829223453,0.001108775423791257,-0.11227289515869492,0.14456620529283695,0.4427807940675384,-0.040273970070749815,-0.08810381281813787,-1.6809308917659675,0.029227109172156675
RPL26,-0.2638375372915085,-0.9897742669235343,0.0435797242444765,0.0002608048283146027,-0.07209166303385811,-0.0074193123733840355,-1.536978339252687,0.0857671352933471,-0.6083332432808991,-0.7126581410026342,-0.01650024833239438
SOCS2,0.260592134307148,-1.629338019076968,0.01833825871697097,0.22146050066724976,-0.374063672236011,1.500122254850519,-2.954906455270892,0.20383307301826978,-1.0535304203848148,-0.2051940129194429,-0.1710300975326786
SOCS2-AS1,,,,,,,,,,,
SOCS4,-1.9198140703196789,-0.6072204116048661,0.04231350870646071,-0.17757595484509817,-1.0857966813053737,-0.9644165831536416,1.2366761371942534,0.011724949552225333,-2.676298825647266,-1.3005184096382216,0.07157031746493238
SOCS5,-1.8498199480848578,-0.867412466581476,0.008226281113160315,-0.486713676903644,-0.9756227742110551,-1.132634651544141,-1.1295864859641735,-0.11319689516682947,-2.507913422831112,-0.6757194929684088,0.15950252471471504
SOCS6,-1.4823165973380712,-1.1141638913407765,-0.05755920798168344,-0.29899512829087177,-0.9277340499438315,-0.3979441458773345,-1.4550116307013041,-0.08861843159127349,-2.4283952888405933,-0.5526757363759787,-0.021793980763436596
SOCS7,0.27128162086597124,0.8847370864209011,-0.32273937207538106,-0.1298134043658201,-0.03908807903725017,0.4209028229394137,-3.077076105020458,-0.3291609687720654,0.5123738861305014,0.9515908394529065,-0.3224627372207902
STAT3,0.1616069119675872,-0.2039992940497876,-0.27553269132351466,-0.4318412474565849,-0.05629651785634719,0.9044147343453832,-0.5097504023141708,-0.8926804680407698,-0.7360208345503103,0.05507661218792825,0.4058441813080796
STAT4,-0.032776398899002565,2.4431364442726564,0.625375761316255,1.5747499140998593,0.0894389533860015,2.488832420866583,1.9306243693687433,0.6174686018288559,-2.339126140458065,2.9892575054585815,0.6440811801880062
STAT5A,0.11043918791337014,1.6912810621573757,-0.1818365224281265,-0.5939918111298162,0.34282634827606195,0.2981095149119659,2.202514786876157,-1.0556471937328713,0.18857002675619478,1.4532795509157783,0.6365892612109055
STAT5B,-1.4897610133963017,1.1723841399252057,-0.5405332318308887,-1.008654317338996,-0.48861602058631204,-0.6578792733076778,0.4765879654393696,-1.2795256460625135,-2.331499646609488,1.3968246405978997,0.11265608992556475
TRAF2,1.3330215287821148,2.129018746667505,0.22548293162895364,0.8553696651767769,0.2220925347390891,2.691106475989921,4.501581811728292,0.18943161308116677,-0.02810015163497707,0.968754635204534,0.2545269345133312
ZNFX1,0.7195429053974519,2.315828782687917,1.0125695803181873,1.2465043624801686,0.8312212027012783,1.9247507870118434,3.038655119466561,0.7775586064324704,-0.5860885162302316,1.8987121879129831,1.2909045547644147
NOTCH2,-1.0117973862787217,-0.4281248955101095,-0.2428459806480108,-0.48180463174635924,-0.539614958158996,0.21769097555160086,-1.1866792466869827,-0.6354779882171158,-1.9303683094684776,-0.28125315125018263,0.15926898139035145
NT5DC1,-1.777205590734654,0.32832843007633633,0.01706440920520046,-0.009118025663119065,-0.9715873311110761,-0.285627960596393,0.6950826660832374,0.0790257074343873,-2.7849507242882816,0.1415509214479495,-0.06675254796272535
SLC4A1AP,-1.1662913484474422,0.6324792483709697,0.20555775229549925,0.2524024648087822,-0.5580568943534945,0.11012325684185319,2.2605419868474246,0.16612719071137025,-2.178656460023055,-0.12588020457963922,0.24934884599036256
KPNA2,-0.7966999088091037,1.8344301703892474,-0.005181599020547499,0.31472460385467854,-0.3674780176580036,0.3692113093889655,2.850871982844358,-0.032224507748414885,-1.7217380338709614,1.2978023298993118,0.02761653190076977
KPNA3,-1.1438698343985674,-1.2995973250775994,0.24679720625619894,-0.2032224725006869,-0.48873774441143825,-0.5819110306279599,-1.6144833863974761,0.22802363464938882,-1.7422306420947753,-0.7899839423125634,0.2625956226822311
KPNA4,-0.4510206373165457,0.09496641349304472,-0.14736072037385428,-0.007690845148594124,-0.3981520791082279,0.4179921983401754,1.1455879670005757,-0.2312064405382233,-1.2695706308088421,-0.3910790125759523,-0.04413841676961711
KPNA5,-1.4816193652834009,0.7045036781545309,0.003947776821851292,-0.39251893358906365,-0.463811825414659,-0.8401943452588965,-0.2018777458642045,-0.1651507023155814,-2.134709660095867,0.8043066044159034,0.21696266884117407
KPNA6,-0.9529449981291614,-0.7774945731013041,0.1293720214530023,-0.06238484868273409,-0.48699568831797974,-0.40141656166894424,0.09473379135211826,0.053944892622282366,-1.5456520654584174,-1.5703688433450487,0.2196025716985473
TRIM3,0.45455457726407783,-0.6108017006325065,-0.007657820885494367,0.031932190290309866,-0.14393498777190789,0.8415053607883309,-1.415455465581697,-0.071569161114293,0.07729637421911204,-0.24514693827372816,0.06845179934718694
SLC2A10,-0.3257893801878638,-0.4404562501254771,0.22685484884145438,0.21151272949590577,-0.18832829722037658,1.2930481842669057,-1.7408658728259878,0.07308225001867445,-1.3807952910510013,-0.2580279462447887,0.4251929771008813
HLA-C,-0.0970540125266948,0.43146719574357056,0.6909171390305827,0.4116408200725991,0.42001994351454836,1.087723787085588,0.34087329865208843,0.2934448268746937,-1.1413040761020876,0.5044380146784747,1.178442488060639
CXCL12,0.7711555336233131,3.082546059017921,0.8952749875935804,1.0067167123609162,1.3225077863715178,0.88719810848824,1.6109475093605687,0.943744041233545,4.137544935143778,3.6077561642430584,0.7715235341428277
IGF2,-1.551263487293665,1.3068964771739353,1.8440351424900792,-0.7052511186264608,1.7970365904171546,-2.621618380682939,2.033330069230546,0.2353043037129267,-0.4320476156017902,0.9091973379326443,2.721681896505786
IGF2R,-0.478075320275943,0.5216080171414729,-0.3590191171503889,-0.298658310826771,-0.4783826361380655,1.1103190559418792,0.5460122275198186,-0.9395261040312469,-2.1935364734975242,0.46298136961217223,0.16874785606282056
TMPRSS4,-0.4939005163156584,0.9202194416761791,-0.11276489509770464,-0.10515231218557682,-0.12657730552689722,0.06226923813342138,1.6251288755015088,-0.24766273721029144,-1.089736851068031,0.6333902586187489,0.05380732133288226
CRP,0,0,5.987003680797741,inf,5.160975704242635,0,0,inf,0,0,5.785319422937757
HIF1A,-2.19868856939785,1.1133213789680685,-0.15942568404570198,-0.09408435985288721,-1.363707032057526,0.32030430388711895,1.2017179270221878,-0.6611325705862694,-3.847344888794963,1.0434635169366702,0.31965818644694766
LGALS3,-1.2489938026113518,-0.5963621414531899,0.018342313166652705,-0.18776115543728245,-0.6320814917382009,-0.5975530363694193,-0.0063178472117264945,-0.027046103166102703,-1.8970526591663717,-0.8967638930367057,0.07094929450583064
TNFRSF1A,-0.03530385757455615,0.6628232613607106,-0.5199419688952202,-0.42579174122237257,-0.2609976617162833,1.0631120061870176,0.999580750778608,-1.248764406124567,-1.2608304947203122,0.4869638941594822,0.14377652769098478
TNFRSF1B,-1.1967468583563954,-0.05650588510702296,-0.6610298620530649,-1.5074221998564268,-0.3827848083453758,-0.8112522609257901,0.8934860217951819,-1.8266830463377421,-1.3702551739072257,-0.3719899848918935,0.20604212405404398
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGER,3.073639874609412,4.4000522327876865,0.022493879433583382,1.7179263772815703,0.37716907556334234,3.9923662184585282,6.957747446820013,-0.3631580233394753,1.5887576254682225,1.8008879697283533,0.40429390622179173
RELA,1.167917442974975,0.7778512451933611,0.1680596580572136,0.26852469736637713,0.5716633678960854,1.381693172518791,0.5208312096621577,-0.2629424678422717,1.2139375199733977,1.0843406692015254,0.6199066536780096
HMGB1,-1.4700509257263423,0.3280490766173309,0.3284289900593905,0.13083199720579328,-0.6527649637089473,-0.3197813483397495,0.5228272596054782,0.30271855813334136,-2.3593696008778635,0.2073699180814765,0.352417201670564
ESR1,-3.1408395978141734,1.0496541926038532,0.6328510137038699,1.3946204979837338,-2.9748544557465775,4.030544949331844,1.661573582430537,0.5342103791289822,-8.034491534302644,0.8495375436044845,0.7510224638923464
ESR2,-1.728809662561739,-1.4072601412761054,-0.13556108763989935,-0.5063582670568488,-0.7828393665222435,-0.5247617341458476,-3.5086547988091024,-0.35390575588161827,-2.615746584677294,-1.1672013918792734,0.16021470972825974
RAN,-0.6909260101584891,-0.39343343277447507,0.3217476228444744,0.3618952464906215,-0.38969901998456885,0.6687000728836209,-0.6160817673107686,0.21734824084587842,-1.7974995303997832,-0.15807537406035396,0.45224610248403657
NLRX1,1.413632194860578,1.1644181657539,-0.09128500102275768,0.2460528245604422,0.4027125740520078,1.1546246381133276,-1.4873258441089299,-0.06905192223161613,3.586659505546941,1.271499542391803,-0.13412820571358683
P2RY6,2.6006703610994926,1.9501714964279513,0.32005963717738406,1.3673224687632504,0.5702197035454917,2.922171413440128,3.2606196281390623,0.2934356178629194,3.214106902256763,1.4923278486317728,0.35737188472733045
PTPN11,-0.6624798820083325,-0.2964437842417825,-0.2147380421811836,-0.19904262187955807,-0.579834108408363,-0.204397748497232,1.3707308032273555,-0.27298628182820056,-1.1868615068209358,-1.201183519745936,-0.14457015683924654
GSK3B,-1.5716028466146765,0.3770104140582547,-0.14258174238917692,-0.3136115962685532,-0.6811106299565169,-0.5190928137993535,0.36853370605391816,-0.3122023160172997,-2.537214228416227,0.35930947736005914,0.05739084619179642
