,7_1,7_2,7a72_1,7a72_2,7b72_1,7b72_2,Promedio Control 7,Promedio 7a72,Promedio 7b72,fold-change Control7 7a72,fold-change Control7 7b72
ACAA2,0.03730709136599207,0.030190937278556092,0.04821239354463623,0.04876113215957092,0.04649644316818946,0.032816268721215604,0.03374901432227408,0.04848676285210357,0.03965635594470253,0.5227455702665489,0.2327067459628254
ACACA,0.0050711329191873095,0.003644671707399689,0.008496526823682944,0.008023983773998444,0.005395374411813718,0.00358478458016687,0.004357902313293499,0.008260255298840693,0.004490079495990294,0.9225525141827505,0.043107130454855216
ACACB,0.0009868150544348538,0.002175923406969643,0.0035516659454135364,0.0012344590423891734,0.00030928897900539277,0.0012613130931617722,0.0015813692307022485,0.0023930624939013548,0.0007853010360835825,0.5976838138172155,-1.009856553345454
ACAD10,0.0006852882321658897,0.001468748300107585,0.0024920529019800994,0.002997971959067204,0.0016151757794197381,0.002766037485218584,0.0010770182661367373,0.0027450124305236517,0.002190606632319161,1.3497699642775571,1.0242877244692266
ACAD8,0.0073737013785688645,0.008132513735685343,0.011165181899805674,0.004232431002987561,0.007044915632794767,0.00909473125025948,0.0077531075571271035,0.007698806451396617,0.008069823441527124,-0.010139877610011505,0.057762430090883346
ACAD9,0.002494449165779674,0.0021079258014087628,0.0054158000081785465,0.004496957938600806,0.0033678133276250255,0.003783939278817802,0.002301187483594218,0.004956378973389676,0.0035758763032214137,1.1069079742947383,0.6359183032681858
ACADM,0.008168635727572036,0.006799760647989363,0.012479886973883766,0.010492901859287187,0.013230695212267544,0.009470912349441833,0.0074841981877807,0.011486394416585477,0.01135080378085469,0.6180063385848013,0.6008747942787195
ACADSB,0.015377867930884977,0.011967578741557645,0.006946352184650282,0.010757428797452402,0.021169112342803453,0.010289659444390118,0.01367272333622131,0.008851890491051343,0.015729385893596785,-0.6272431194789754,0.2021617182789061
ACADS,0.0037005564548555302,0.0025023119181763202,0.005003728268796877,0.005290538753096458,0.0060826832525660785,0.004757584473952951,0.0031014341865159252,0.005147133510946667,0.005420133863259515,0.7308336941854559,0.8053929720907522
ACADVL,0.023985088135470522,0.031074906163745968,0.04030454063760675,0.03685741996765586,0.04907385134085696,0.0343873780234288,0.027529997149608243,0.03858098030263131,0.04173061468214288,0.4868853406748462,0.6001017107563755
ACAP1,0.0001644691757391423,0.00016319425560333846,0.00019622463795522074,8.817564588494096e-05,6.873088423400523e-05,4.4256599754597146e-05,0.0001638317156712404,0.00014220014192008084,5.649374199430119e-05,-0.20429176604049967,-1.5360517016422386
ACAP2,0.00992297360276718,0.010757221346773396,0.01459911306416427,0.016312494488714076,0.013333791539174245,0.01022327454558149,0.010340097474770289,0.015455803776439174,0.011778533042377868,0.5798988974388892,0.18791008405752085
ACAP3,0.002905622103919482,0.0005983789371584974,0.004277697108527553,0.001763512917443622,0.003539640537019269,0.002810294085907702,0.0017520005205389896,0.0030206050129855874,0.0031749673114634855,0.7858343399485987,0.8577385348143022
ACAT1,0.006112771031074367,0.00497742479509567,0.010968957259972956,0.007494929900219982,0.009656689234004505,0.007899803058353888,0.005545097913085019,0.009231943580096469,0.008778246146179197,0.7354214720200525,0.6627197894824132
ACAT2,0.004111729392995338,0.0026519066523450216,0.004258074643121935,0.0035270258353976387,0.005292278084907018,0.00358478458016687,0.00338181802267018,0.0038925502392597867,0.004438531332536944,0.20291662990000717,0.3922833518898587
ACBD3,0.013102711000712744,0.011845183050258218,0.018935677560374602,0.013138171235835414,0.021134746898384297,0.013498262927599683,0.012473947025485481,0.01603692439810501,0.01731650491299199,0.36247944743187344,0.47322973505233074
ACBD4,0.0030426797518989606,0.0032638851120667684,0.004022605078167366,0.003791552773562856,0.002955428021585917,0.004182248678344714,0.0031532824319828647,0.003907078925865111,0.003568838349965316,0.30923600475516605,0.17860016163575573
ACBD5,0.006633590087984333,0.0061469836271883125,0.00973274204182795,0.009611145400437776,0.01106567235992838,0.006461463564883199,0.006390286857586323,0.009671943721132864,0.00876356796240579,0.5979251552266699,0.45563766758738006
ACBD6,0.002055864696497669,0.0022439210141428274,0.0034927985548860673,0.0045851335855065355,0.007800955359210055,0.003385629881515938,0.0021498928553202483,0.004038966070196302,0.005593292620362997,0.9097212648661145,1.3794330470629377
ACBD7,0.0002741152928663559,0.00014959473426543978,0.0015305521759027979,0.0013226346882741144,0.001030963263351309,0.0005753357969432659,0.00021185501356589786,0.001426593432088456,0.0008031495301472875,2.751425060934964,1.9225913426955166
ACCS,0.0009868150544348538,0.0002447913834050076,0.0016679094226478234,0.0015871616259289373,0.001958830200430995,0.0010179017944892373,0.0006158032189199307,0.0016275355242883803,0.0014883659974601162,1.4021477197467196,1.273188023036039
ACD,0.0029330336331288027,0.0011967578741557646,0.002943369569043842,0.002997971959067204,0.005257912643663246,0.0016817507910306996,0.0020648957536422837,0.0029706707640555228,0.0034698317173469727,0.5247197728823316,0.7487967465736051
ACE2,0.014884460403184332,0.009791655334588001,0.005042973193918729,0.0028216206678077166,0.03354067149222286,0.014671062821385765,0.012338057868886167,0.003932296930863223,0.024105867156804312,-1.6496711480813229,0.966269010489956
ACER2,0.0008497574080016758,0.0007343741500537925,0.0009222557983952269,0.0006172295211945867,0.001030963263351309,0.0018809054899041361,0.0007920657790277341,0.0007697426597949068,0.0014559343766277226,-0.0412440424864045,0.878253177857743
ACER3,0.0059483018558184435,0.00529021378486771,0.0070837094311108385,0.0029097963147134464,0.00831643699056817,0.009072602952139968,0.005619257820343077,0.004996752872912142,0.00869451997135407,-0.16938872723153897,0.6297267829137387
ACE,0.006633590087984333,0.0032910841533237384,0.005141085515257433,0.0019398642092135039,0.0063576067920424065,0.006594233364725504,0.004962337120654036,0.0035404748622354684,0.006475920078383955,-0.4870768761456607,0.38406543164934875
ACHE,0.0006030536443446405,0.001686340640159628,0.0006475413051896452,0.0030861476059729337,0.0006873088423400523,0.003452014782549615,0.0011446971422521342,0.0018668444555812896,0.0020696618124448336,0.7056357796455969,0.8544290988613268
ACIN1,0.06184041008564901,0.05135179241802693,0.10244888348235479,0.1093378008871189,0.05690917214131078,0.07959549467059149,0.05659610125183797,0.10589334218473684,0.06825233340595113,0.9038373075057943,0.27017569640443045
ACKR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACKR4,0.0008223458785990677,0.00010879617038072824,0.0007848985516502014,0.0013226346882741144,0.004089487612796541,0.002566882786567652,0.000465571024489898,0.0010537666199621578,0.0033281851996820964,1.1784822076055657,2.8376625378333755
ACLY,0.03209890079689241,0.02732143828325688,0.043306777591488675,0.0426770126021867,0.04402213134148096,0.03153282732348168,0.029710169540074646,0.042991895096837686,0.03777747933248132,0.5331078683063822,0.34656960455251806
ACMSD,0.0001644691757391423,0.0001359952129759103,0.0,0.0,0.0,4.4256599754597146e-05,0.0001502321943575263,0.0,2.2128299877298573e-05,inf,-2.763229493777172
ACO1,0.02658918341035597,0.017828972428292407,0.032357442788387265,0.02751080150793527,0.039623354760665856,0.026841627761687657,0.022209077919324187,0.02993412214816127,0.03323249126117676,0.4306414661603539,0.5814449521295272
ACO2,0.0002741152928663559,0.0001359952129759103,0.00023546956552350737,0.0006172295211945867,0.0005154816316756545,0.00017702639904063907,0.0002050552529211331,0.000426349543359047,0.00034625401535814677,1.056024009622004,0.7558180997664684
ACOT11,0.0030975028103176023,0.002311918621316012,0.003335818845864585,0.0015871616259289373,0.0031272552322503147,0.0028766789847163294,0.0027047107158168072,0.002461490235896761,0.003001967108483322,-0.13594228108794773,0.15043387206472875
ACOT13,0.008168635727572036,0.009859652940148882,0.010184058709176162,0.008641213297234608,0.012509020930271413,0.010134761346428305,0.009014144333860458,0.009412636003205386,0.01132189113834986,0.06240825486786762,0.32885250142878625
ACOT1,0.0,0.0,0.0,0.0,3.436544210112569e-05,0.0,0.0,0.0,1.7182721050562844e-05,0,inf
ACOT2,0.00024670376365703537,0.00019039329815015137,0.00035320434828526107,0.00035270258353976386,0.0002749235369042671,0.00028766789847163294,0.00021854853090359338,0.0003529534659125125,0.00028129571768795,0.6915243079751205,0.36413390964441744
ACOT4,0.0007675228201804267,0.0012511559594106207,0.0007260311602693246,0.0007054051670795277,0.0016151757794197381,0.001858777190004587,0.0010093393897955237,0.0007157181636744262,0.0017369764847121627,-0.4959478631002151,0.7831668614844401
ACOT7,0.01918807050257779,0.02139204700547197,0.03643891526846086,0.026011815543713502,0.03903914224999558,0.015113628819376746,0.02029005875402488,0.031225365406087183,0.02707638553468616,0.6219454119465055,0.4162621216280866
ACOT8,0.0011786957594799605,0.0010607626612604694,0.0018248891328071822,0.00035270258353976386,0.003161620674446702,0.0012613130931617722,0.001119729210370215,0.001088795858173473,0.002211466883804237,-0.04041639652556335,0.9818537579636281
ACOT9,0.005701598092934558,0.0033862808033661967,0.005533534789233485,0.008200335067809903,0.007526031822909111,0.00502312407363756,0.004543939448150377,0.0068669349285216934,0.006274577948273336,0.5957226827818268,0.4655748113941791
ACOX1,0.013294591705177985,0.009546863950376842,0.018347003646565836,0.012256414776986005,0.02020687996257477,0.014162111924586156,0.011420727827777415,0.01530170921177592,0.017184495943580465,0.4220382173140996,0.5894529404695376
ACOX2,0.0001644691757391423,0.0004487842028285655,0.00043169420336494044,0.0,0.0007560397264152883,0.00048682259734506955,0.0003066266892838539,0.00021584710168247022,0.000621431161880179,-0.5064735560386042,1.0191113107386096
ACOX3,0.004934075271207831,0.0026519066523450216,0.0034535536269195235,0.0014989859800439965,0.003333447886381253,0.002788165785563143,0.0037929909617764263,0.00247626980348176,0.003060806835972198,-0.6151674210428683,-0.3094239329747721
ACP1,0.021463227436615773,0.022724800080269524,0.039735489189203596,0.03288951592069732,0.04299116807241397,0.02602288067118947,0.022094013758442648,0.03631250255495046,0.03450702437180172,0.7168108271001169,0.6432345389608258
ACP2,0.002439626107361033,0.0029646956421170616,0.002766767394901212,0.0007054051670795277,0.0034021787688687972,0.0026775242860653976,0.002702160874739047,0.0017360862809903698,0.0030398515274670974,-0.6382749194874086,0.16988729230937885
ACP5,0.0,2.719904259518206e-05,0.00047093913104701474,0.00044087822942470484,0.00013746176846801046,6.638489965414622e-05,1.359952129759103e-05,0.0004559086802358598,0.00010192333406107834,5.067117102842723,2.905856601444902
ACP6,0.004906663741998511,0.004011858782910277,0.006495035517302071,0.0071422273151490355,0.010893845150534135,0.00453630147495746,0.004459261262454394,0.006818631416225553,0.007715073312745797,0.6126774737444394,0.7908751383213432
ACP7,2.7411529286635586e-05,4.079856388471157e-05,5.886739138087684e-05,0.0,0.0,0.0,3.410504658567358e-05,2.943369569043842e-05,0.0,-0.21251653502479093,inf
ACPP,0.0001370576464525067,0.0,0.0004905615947458173,0.0001763512917443622,0.00048111618947926737,0.00011064149940874335,6.852882322625335e-05,0.00033345644324508976,0.00029587884444400535,2.282715507540135,2.110223728025249
ACRBP,0.0,0.0,0.0002747144931202409,0.0,0.0,0.0,0.0,0.00013735724656012044,0.0,inf,0
ACRC,0.00010964611716587111,0.00033998803248008335,7.848985516502015e-05,0.0008817564588494097,0.0004123853054040313,0.00028766789847163294,0.00022481707482297723,0.0004801231570072149,0.0003500266019378321,1.0946529086705663,0.6387129585103754
ACR,0.00024670376365703537,0.0,0.0002943369569043842,0.0002645269376548229,0.0,0.00042043769764642236,0.00012335188182851768,0.0002794319472796035,0.00021021884882321118,1.1797172473614266,0.7691123060267081
ACSBG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACSF2,0.0018913955210484582,0.0014551487788341786,0.0029629920316047676,0.003174323252878663,0.0018557338741593719,0.0030758336833672613,0.0016732721499413184,0.0030686576422417153,0.0024657837787633165,0.8749355870082265,0.559374185208537
ACSF3,0.0022751569301722335,0.003141489419155037,0.005337310152245459,0.003879728417916614,0.0013746176846801046,0.00783341815732021,0.0027083231746636354,0.004608519285081036,0.004604017921000157,0.7669033870159279,0.7654935482259713
ACSL1,0.006030536443446405,0.009546863950376842,0.01328440799008618,0.010404726214933428,0.011512423108798952,0.00905047465179541,0.007788700196911623,0.011844567102509803,0.010281448880297181,0.6047709797041999,0.4005890940975182
ACSL3,0.023902853540111055,0.022112821623772382,0.026882775398215323,0.027863504105766077,0.028248393416841995,0.024761567573800103,0.02300783758194172,0.0273731397519907,0.02650498049532105,0.25063552751922247,0.2041380823680656
ACSL4,0.007017351498847697,0.0072485448521077715,0.014893450019646311,0.009787496691697263,0.009072476716983458,0.009692195348437323,0.007132948175477735,0.012340473355671788,0.009382336032710391,0.7908273376275212,0.3954486808693561
ACSL5,0.043748800749511166,0.04675515421503958,0.040500765263216006,0.02962701701836095,0.08240833017291564,0.06313203957024753,0.04525197748227537,0.03506389114078848,0.07277018487158159,-0.3679947334205409,0.6853666374389512
ACSL6,5.482305857327117e-05,0.0,7.848985516502015e-05,0.0,0.0,0.0,2.7411529286635586e-05,3.9244927582510075e-05,0.0,0.5177233791007477,inf
ACSM1,0.0,5.439808519036412e-05,0.00015697971035848722,0.0,0.0,0.0,2.719904259518206e-05,7.848985517924361e-05,0.0,1.5289503280090215,inf
ACSM2A,0.0,2.719904259518206e-05,0.0,0.0,0.0,0.0001548980991633405,1.359952129759103e-05,0.0,7.744904958167025e-05,inf,2.5096916654655943
ACSM3,0.0005482305857327118,0.00038078659630030274,0.00023546956552350737,0.002028039855098445,0.0013746176846801046,0.0010842866941878845,0.0004645085910165073,0.001131754710310976,0.0012294521894339946,1.2847841266335118,1.404238448540071
ACSM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACSS1,0.006386886325100448,0.005045422400656551,0.007456536242525964,0.004937836168025511,0.003814564073320213,0.00429289017784246,0.005716154362878499,0.006197186205275738,0.004053727125581337,0.1165684407838941,-0.49579589861971546
ACSS2,0.020257120147539918,0.026587064138684918,0.020485852202251954,0.014196278985944312,0.020756727035176656,0.027416963548395692,0.023422092143112416,0.017341065594098135,0.024086845291786174,-0.43367739445967385,0.040375504783051
ACTA1,2.7411529286635586e-05,0.0,0.0,0.0,0.0,0.0,1.3705764643317793e-05,0.0,0.0,inf,inf
ACTA2,0.0002741152928663559,0.0,0.00015697971035848722,0.0,0.00034365442101125693,0.00011064149940874335,0.00013705764643317795,7.848985517924361e-05,0.00022714796021000013,-0.8042047155251781,0.7288495318136473
ACTBL2,0.0,0.0,1.962246378414331e-05,0.0,0.0001030963263351309,0.0,0.0,9.811231892071654e-06,5.154816316756545e-05,inf,inf
ACTB,1.2634796195640654,0.8994315399824273,1.5032769511794022,1.6499426856887702,2.290353620375188,1.2643667985203193,1.0814555797732464,1.5766098184340862,1.7773602094477536,0.5438512555822257,0.7167616868238699
ACTG1P17,0.0001370576464525067,0.0,0.00015697971035848722,0.0,0.0002061926526702618,0.0,6.852882322625335e-05,7.848985517924361e-05,0.0001030963263351309,0.19579528427136364,0.5892101071683172
ACTG1P20,0.00046599599791146253,0.00012239569167025774,0.00021584710173936405,0.0013226346882741144,0.0008591360526869115,0.0009957734945896881,0.0002941958447908601,0.0007692408950067392,0.0009274547736382998,1.3866585922619548,1.6565000617589285
ACTG1,0.6951837943032325,0.5655904913133349,0.9454887953531638,0.8221497221638174,1.1385958280830364,0.737226438748481,0.6303871428082837,0.8838192587584905,0.9379111334157587,0.4875132580037899,0.5732131243149706
ACTL10,0.0013157534059131384,0.00017679377687674491,0.005396177542772929,0.0,0.0014433485687553407,8.851319953144479e-05,0.0007462735913949417,0.0026980887713864646,0.0007659308841433928,1.8541612769529576,0.037509578563331696
ACTL6A,0.009128039253764006,0.011396398847752112,0.01738550292134194,0.020721276780409154,0.018110587992723148,0.011307561240214386,0.010262219050758059,0.019053389850875548,0.014709074616468767,0.8927049693298584,0.5193637601909616
ACTN1,0.25435158025231525,0.15344339879758367,0.38246144194919635,0.3497046116623598,0.34320767047513706,0.2906109623284573,0.20389748952494946,0.3660830268057781,0.3169093164017972,0.8443268732325871,0.6362260598732764
ACTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACTN4,0.5922260903842739,0.43128161893405204,0.8727286998419406,0.5787849396132514,0.788893089019128,0.6428049833142955,0.5117538546591629,0.725756819727596,0.7158490361667118,0.5040361594723034,0.48420530874014295
ACTR10,0.013184945588340704,0.015625849970391972,0.03286762686617579,0.021779384533070024,0.02807656620744775,0.026885884362376773,0.01440539777936634,0.027323505699622906,0.027481225284912262,0.9235330997341202,0.9318368314605224
ACTR1A,0.018831720620923746,0.012334765817068232,0.029512185546371507,0.015871616259289373,0.02398707859465121,0.023610895978133532,0.015583243218995988,0.02269190090283044,0.02379898728639237,0.5421819472545859,0.6109046625948598
ACTR1B,0.022532277079645027,0.011654789751785605,0.02201640437872369,0.0251300590746562,0.02034434173072524,0.017326458807106603,0.017093533415715317,0.023573231726689944,0.01883540026891592,0.46369890734088826,0.1399960438598003
ACTR2,0.03555275349272981,0.032992438674743635,0.04277697108527553,0.05740234547466933,0.05443486031460229,0.04080458498984793,0.03427259608373672,0.05008965827997243,0.04761972265222511,0.547457291930612,0.4745037406665019
ACTR3B,0.0016721032866007437,0.001074362182533876,0.001471684784521921,0.0,0.001237155916212094,0.0007523621959171535,0.0013732327345673098,0.0007358423922609605,0.0009947590560646239,-0.9001074549738801,-0.46515712013404026
ACTR3C,0.0012335188180918892,0.0007887722353086488,0.002178093481092443,0.003791552773562856,0.0014777140109517278,0.0003761810980698292,0.001011145526700269,0.0029848231273276495,0.0009269475545107785,1.561654795139998,-0.12543102815548676
ACTR3,0.054631177876537436,0.04313768154889685,0.06761901024629874,0.06392734325382234,0.06591291796310517,0.051227014229630254,0.04888442971271714,0.06577317675006053,0.05856996609636771,0.4281243296850739,0.26078603696318464
ACTR5,0.0018091609330339214,0.0005167818093568283,0.001785644205409577,0.0016753372718138783,0.0017870029897665972,0.001526852691733856,0.0011629713711953748,0.0017304907386117277,0.0016569278407502267,0.5733656378844924,0.5106951920206916
ACTR6,0.0022751569301722335,0.002529510961045594,0.004258074643121935,0.003879728417916614,0.005395374411813718,0.004624814674110646,0.0024023339456089136,0.004068901530519274,0.005010094542962182,0.7602026545622298,1.06040111572623
ACTR8,0.0013431649351224588,0.0016999401615942645,0.0020014913069498126,0.002380742438638209,0.003161620674446702,0.0016374941912316013,0.0015215525483583616,0.0021911168727940106,0.0023995574328391518,0.5261222791779889,0.6572241843842784
ACTRT3,0.0,0.0,7.848985516502015e-05,0.0,0.00013746176846801046,0.0004646942974455205,0.0,3.9244927582510075e-05,0.0003010780329567655,inf,inf
ACVR1B,0.0027959759870822,0.005711798944504541,0.006985597109772135,0.0036152014797513963,0.005807759716265134,0.004624814674110646,0.0042538874657933705,0.005300399294761765,0.00521628719518789,0.31731917814042854,0.2942414346719657
ACVR1C,0.0034812642192480897,0.0010199640972790196,0.0036890231947187845,0.001763512917443622,0.0036427368639259695,0.0022349582880744163,0.0022506141582635548,0.0027262680560812035,0.002938847576000193,0.27660867523929233,0.38493179059047167
ACVR1,0.003536087277666731,0.0021351248442780363,0.007064086965705221,0.004673309232412265,0.008522629644381571,0.007656391759013839,0.0028356060609723835,0.005868698099058743,0.008089510701697705,1.0493833752359358,1.5123953242866184
ACVR2A,0.005509717386536439,0.006350976445483258,0.005984851456581697,0.00599594392068638,0.008660091412532041,0.004514173176837951,0.005930346916009849,0.005990397688634038,0.006587132294684996,0.014535280736124161,0.1515340225808389
ACVR2B-AS1,0.0006030536443446405,9.519664907507568e-05,0.0016090420312669465,0.0,0.00013746176846801046,8.851319953144479e-05,0.00034912514670985806,0.0008045210156334732,0.00011298748399972763,1.2043858326484616,-1.6275813054046464
ACVR2B,0.0006578767029565692,0.0006527770222521234,0.0021977159450757146,0.0016753372718138783,0.0015120794528305766,0.0003761810980698292,0.0006553268626043464,0.0019365266084447963,0.0009441302754502029,1.5631847487689714,0.5267712723640773
ACY1,0.0,2.719904259518206e-05,0.0,0.0,0.0,0.0,1.359952129759103e-05,0.0,0.0,inf,inf
ACY3,0.011978838299264848,0.002951096122294729,0.0046309014545370605,0.003703377126657126,0.022646826351214875,0.008453010553617565,0.007464967210779788,0.0041671392905970935,0.01554991845241622,-0.8410785991597073,1.0586991859556167
ACYP1,0.0059483018558184435,0.0021623238855350063,0.004944860875424717,0.005026011814931241,0.0032303515594745533,0.0038060675791623606,0.004055312870676725,0.004985436345177979,0.003518209569318457,0.2979065567174074,-0.2049718013909009
ACYP2,0.0020284531672883485,0.002094326279974126,0.0035124210202916845,0.004496957938600806,0.003470909654531725,0.0028988072850608883,0.0020613897236312372,0.004004689479446245,0.0031848584697963065,0.9580730968111618,0.6276119780695477
ADAL,0.0006578767029565692,0.0007343741500537925,0.002943369569043842,0.002557093729642499,0.0012715213580909428,0.0013940828925590664,0.0006961254265051809,0.0027502316493431705,0.0013328021253250046,1.9821339640066746,0.9370434298294505
ADAM10,0.018173843917967177,0.017774574339329254,0.02872728698704064,0.024071951324547303,0.023952713153407437,0.025845854268432993,0.017974209128648215,0.026399619155793974,0.024899283710920213,0.5545888242491998,0.4701759472367444
ADAM15,0.0054000712696991564,0.003916662132867819,0.00869275146067097,0.007230402962054764,0.007594762705396655,0.0044920448764933915,0.004658366701283488,0.007961577211362867,0.006043403790945023,0.773230049804369,0.3755371278291931
ADAM17,0.007044763028057017,0.00399825926147564,0.006436168123929909,0.007230402962054764,0.012337193717701785,0.006461463564883199,0.005521511144766329,0.0068332855429923366,0.009399328641292492,0.30751625165269175,0.7674945517668605
ADAM19,0.0,2.719904259518206e-05,1.962246378414331e-05,0.0,0.0,8.851319953144479e-05,1.359952129759103e-05,9.811231892071654e-06,4.4256599765722395e-05,-0.4710496727752879,1.702336743563418
ADAM1A,0.0,1.3599521289529509e-05,1.962246378414331e-05,0.0005290538753096458,0.0002061926526702618,0.0003983093979693783,6.799760644764754e-06,0.00027433816954689454,0.00030225102531982004,5.334327589086366,5.474119459666913
